influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 1.076291812687847410e-04 2.319888061692798154e+00 2.221852359369507312e-14 1.089374225428020327e-07 8.387789323965010296e-05 4.124755795691593896e+00 5.854965839462539234e-01 4.822644524747314660e-06 2.010788155897412499e-01 0.000000000000000000e+00 9.266527489484645622e-03 1.131671239066318169e+00 6.742017971313431812e-09 3.469654763983014978e-01 7.576914514056085626e-01 1.197087108618018897e-02 1.898053393237287808e-03 2.217172714563588557e-07 3.966631790627287435e-01 0.000000000000000000e+00 8.500783011525108179e-01 1.301382933165546651e+00 7.809093858865823049e-05 1.577761051653632784e-01 1.918965128505079748e-02 1.869588876010498391e-01 6.569797124359785245e-01 5.354376423754556580e-01 5.558891216945254623e-06 0.000000000000000000e+00 1.064664424023010092e+00 7.138778740179523279e-04 6.581417860706768386e-05 1.819547859326013928e-01 3.628214599561545113e-06 1.318415506643625612e+00 2.046107558002960847e-01 9.557333830489893600e-01 5.049321554950531770e-04 0.000000000000000000e+00 1.350306685681332830e+00 4.194970706944495475e+00 8.411246820242643816e-05 6.400968490447599635e+00 1.745490663327442515e+00 1.688445465278298085e+00 1.089389443393685264e+00 7.794891597742534424e-05 5.990005004762214563e-02 0.000000000000000000e+00 1.852456929912564727e-13 2.873440837283774142e-07 7.879216708549065251e-02 4.478768801564134291e-05 2.723161286849192062e-04 4.360089581795262292e-01 8.186538222735058625e-08 2.362098759807891562e-07 1.226548706831558989e-04 0.000000000000000000e+00 3.664302335102056379e-04 6.057783831989540513e-01 8.970183127929455598e-06 4.326689535760606248e-02 8.647106859350800478e-03 2.361752600432309723e+00 1.200672940722004922e+00 3.519850522939108208e-10 9.554555158404258730e-01 0.000000000000000000e+00 1.246272981242672710e-02 3.111601337399907963e-02 4.180327138423207689e-01 1.250493272733988866e-26 2.200796377061075523e-08 1.434109183654143557e-06 1.083551764931683838e-03 2.440910983584514474e-04 7.219868672725032743e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.302362108655956829e-04 3.695386903894487318e+00 7.457654298709719597e-16 2.511326711290139578e-08 1.783734559638637673e-05 4.448822077937187203e+00 1.531983998631401556e-01 2.637045395455730344e-06 2.647363293689975472e-01 0.000000000000000000e+00 2.109701082722649501e-02 1.525503735470559841e+00 6.895889763278351296e-09 2.965859641070413000e-01 4.487253956180057429e-02 1.787058570314822500e-02 7.544895844334014411e-03 1.443327513810189104e-06 3.768433063205116174e+00 0.000000000000000000e+00 5.151662242551061643e-01 1.372619873527316514e+00 6.642146500318585204e-05 2.401916301661883857e-01 2.270064897762499780e-03 9.856932350561259382e-02 3.804613224155993123e+00 1.795243129360979961e-01 3.023507636634433713e-06 0.000000000000000000e+00 1.274863087135621187e-01 2.895688699906431417e-04 1.921942067640317281e-04 4.080928805005530902e-01 1.879782085085674108e-06 7.668691583085562868e-01 5.096082485267416917e-01 9.173924816550627082e-01 1.009491761117668187e-03 0.000000000000000000e+00 6.200138141211083420e-01 3.773306396582223332e+00 7.157076549306633554e-05 3.832459710683606691e+00 1.459811029346741673e+00 1.933291350348835369e+00 1.011779349266421768e+00 6.377610451929917454e-05 1.203156359231774220e+00 0.000000000000000000e+00 2.854725797471229596e-13 2.875165319286101998e-07 5.287905966369351590e-03 3.982352824111040353e-04 7.740857354652005268e-05 6.648852701972206569e-01 1.430784563002003008e-07 3.119077680859633254e-06 1.414429996061213795e-04 0.000000000000000000e+00 1.823501002345337678e-04 7.076036396814611162e-01 7.598345360867083023e-06 1.193089542196740932e-02 1.134946716187719938e-02 1.658008513505546677e+00 5.615465477152012497e+00 5.823180965465430443e-11 9.472692964977780239e-01 0.000000000000000000e+00 2.415150581501395582e-02 2.712843257300126196e-02 1.181505218780754124e-01 2.843578011184762872e-26 5.863755984841553573e-07 1.086793501804356198e-06 1.917372542587621187e-02 5.855510043680777361e-05 6.856127720532147890e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.375156105455837528e-05 4.421722572973664889e+00 2.948715686966940661e-16 1.401018531873025648e-08 4.101282705112198432e-05 9.502229255639548455e+00 1.355710071307319353e+00 2.237209818226303257e-06 1.987929980966221866e+00 0.000000000000000000e+00 2.201688707011602575e-01 2.350354001683008676e+00 5.145406490287325111e-09 5.792992202208649410e-02 2.022122246682872548e-02 3.812075415140214751e-02 3.406474498691849234e-02 2.034098978659820913e-06 3.456920081722890892e+00 0.000000000000000000e+00 7.010164303985128020e-01 1.436067656394930392e+00 1.707819601092640954e-04 3.333063973854195894e-03 9.193725468306830628e-02 5.058119025354233800e-02 4.018983278613972310e+00 3.352864389701207390e-04 1.129679843043431827e-05 0.000000000000000000e+00 1.464170609080590046e-01 4.453326066577535658e-03 1.374415083110414797e-04 6.595161691896458400e-01 7.120553281606500467e-07 1.509262725281628192e-01 3.735885863290028808e-01 4.093470620689974582e-01 5.058546865075027807e-03 0.000000000000000000e+00 2.058660864630517562e+00 2.408251192442996569e+00 1.635627663610490193e-04 4.851776500973189243e+00 1.859391963011651772e+00 1.197159039829114535e+00 2.263244613015936491e+00 4.153111114907350555e-05 3.121354037723685693e+00 0.000000000000000000e+00 6.922846250677878134e-12 3.211746522704643407e-07 9.675431212768051403e-03 2.456508580737542841e-04 1.348763904061262107e-04 9.525088402981503333e-02 2.004723260452984632e-07 3.413120639207195291e-08 2.525548566616828833e-04 0.000000000000000000e+00 1.603870187487686587e-04 7.416280854148350477e-01 1.956237752046971267e-05 8.775443788409220680e-03 1.649524392035895543e-02 1.051314607226962794e+00 5.454381395811252808e+00 5.216178954063379330e-11 8.077236323031889986e-01 0.000000000000000000e+00 3.833725352941387554e-02 9.878949407918834191e-02 1.065163070460172917e-01 2.261048651605673077e-26 1.497354185989984989e-06 1.573344492421930478e-06 3.246954711408941117e-03 1.242914519376014709e-04 1.668622384728460015e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.098364962185539959e-05 6.863952239677079348e+00 1.300905204038400987e-16 1.557548731070189766e-08 1.191058270007402843e-05 3.299613452252503354e+00 8.573004623884505904e-01 2.765938992600758001e-05 7.758622549001620072e+00 0.000000000000000000e+00 1.590127753648790387e-01 3.257179385544401562e+00 1.704287610056682312e-10 3.419100418536390878e-03 2.103496708951642091e-01 6.404028117925271435e-02 5.566352417182605927e-02 3.834124011078508329e-06 7.664043128966435692e-01 0.000000000000000000e+00 1.772416215232087977e-01 2.076899352494042006e+00 4.022255205742247645e-04 3.611160027736982827e-03 1.043798725174776600e-02 1.357769113228422288e-02 1.131693944619011072e+00 1.960492950821273047e-04 1.049316720764921340e-05 0.000000000000000000e+00 9.088569228741734396e-02 1.102479305239490170e-01 1.171910832694079670e-04 7.075546596528373700e-01 1.803763712213338660e-06 1.668874100151419501e-02 7.909020751887128053e-01 3.838780695448799074e-01 2.255016096471149090e-03 0.000000000000000000e+00 1.056026980225257261e-01 1.424920463429606432e+00 5.731263197181143704e-04 1.698526443508551198e+00 5.252768946585938181e+00 1.606606645760828123e+00 4.773315261602894211e+00 6.719699639470610780e-05 2.351657973220871334e+00 0.000000000000000000e+00 5.547723093623086424e-12 4.926586221752223141e-07 1.040327792974269500e-02 2.401904845464825774e-05 2.393310531203035553e-04 1.379259011867890738e-02 4.624700336593901711e-06 2.400603747043465154e-07 2.714563922760082019e-03 0.000000000000000000e+00 2.672543212756342806e-03 2.491119392263096977e-02 4.058793037708254779e-05 1.979493047091279798e-03 1.235903528624205799e-01 1.030999731882234371e+00 5.140067289728447619e+00 1.168052190011073828e-11 3.734392383438159962e-02 0.000000000000000000e+00 3.469895792133800144e-02 4.998251364421961440e-02 2.020120432738500948e+00 6.245381602553632907e-26 5.082142067406331272e-06 8.905303985101917173e-06 6.207928555511869721e-03 2.996782382272276035e-05 5.334544300204720549e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.416019181240733382e-04 2.222991687700676344e+00 1.407542412745581225e-16 6.779674699482441226e-09 2.254335179519609719e-05 3.572638708123111240e+00 1.657729572696218456e+00 3.164838216211555686e-06 8.037870284872790094e+00 0.000000000000000000e+00 9.547794420380606439e-01 1.558826217281286119e+00 1.402362029779887860e-10 8.286152289869879589e-03 9.890945863633147928e-02 2.579633670305375368e-02 2.576673873963853181e-02 2.313602096434239220e-06 1.445430701950112251e+00 0.000000000000000000e+00 9.784209912231474349e-02 1.617781994591476424e+00 1.532126989340951598e-05 2.555321673647424456e-03 1.075047589290780044e-02 5.259900829488584756e-02 5.650931249284434355e-01 5.678714820182541529e-05 4.965172825929156512e-06 0.000000000000000000e+00 1.199814954173409332e-01 1.176248149845982444e-01 2.520132890207153883e-04 7.173631333801574472e-01 2.548912516182573233e-06 1.250448617657920610e-03 2.042476158405232223e+00 2.880484619437600480e-01 4.710862767968072504e-03 0.000000000000000000e+00 5.748403497730338735e-03 1.818603202800245455e+00 3.005404342734722695e-03 5.098640478456618608e-01 2.028647830438006672e+00 2.138119632692374150e+00 4.418820916736263982e+00 1.833960617933448481e-03 2.845365484659353683e+00 0.000000000000000000e+00 1.333709557170727233e-11 4.867702754443290282e-07 1.750246485481895056e-02 2.087662905050671657e-05 2.457361719380503871e-03 1.370235455605962882e-02 4.836759193157072115e-05 3.114077899416297792e-07 2.729850414570485391e-03 0.000000000000000000e+00 2.244246909174599843e-03 2.596847665816308989e-03 2.025004782225458622e-04 3.499624659926091320e-04 6.357285310263320610e-02 1.016289306256544789e+00 5.079890524280383790e-01 2.122644494920239130e-12 1.689117154461948142e-02 0.000000000000000000e+00 2.295043187531511236e-03 1.597905344268529260e-01 2.802592898577501490e+00 1.621797039473420660e-25 7.107326387364631398e-06 1.301153072324224933e-05 3.940965609788814383e+00 3.571802362940372397e-05 5.594882924780318319e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.446033666963453560e-04 1.830646712716682334e+00 1.129911458249220435e-15 5.760850396753553226e-09 6.566035283135285739e-05 2.826829035904244503e+00 1.609908864416113028e+00 3.181141848448812368e-06 1.447274116094691143e+00 0.000000000000000000e+00 1.167285260664816970e+00 3.006083380122726467e+00 5.077786403208898489e-10 1.322819235303492880e-01 4.352784508682345371e-02 2.912599508477619475e-02 3.890509368318704336e-02 2.953681905343680327e-06 2.863804812115092191e-02 0.000000000000000000e+00 1.315720467504313540e-01 8.831127447466635694e-01 1.353485745003315734e-05 1.294551651338702626e-02 8.081596204529303135e-03 2.530949970247195133e-02 7.979529356205748991e-01 1.459303681301544597e-05 1.021567787791659000e-05 0.000000000000000000e+00 1.381980491350796869e-01 4.232650176024398969e-01 3.713219076048091026e-04 6.662271365403185097e-01 2.395600939704094552e-06 1.924707770281935027e-04 4.084869467482397987e+00 2.580896769555479087e-01 7.841324399118660207e-03 0.000000000000000000e+00 1.080762238200296509e-02 4.337345773760199474e-01 1.167866508603674193e-03 3.354101658003967867e-01 4.290670076208501216e-02 6.735760050983097269e-01 3.124084890112621693e+00 1.332726805067377569e-03 3.021792877322536874e+00 0.000000000000000000e+00 1.624456703619719096e-11 1.034187163490010152e-06 3.682398273840210151e-02 2.056858698368558486e-06 8.786495632690721064e-03 9.524343372223585680e-02 7.508125932725728130e-05 2.371762118117953478e-07 1.769353270973157526e-03 0.000000000000000000e+00 8.179199758114923330e-04 4.196726563848051164e-03 1.627735419515290724e-03 1.240431591575355172e-04 2.635964717588903591e-02 1.238385519195254636e+00 1.044279283737254760e+00 1.324030426150595112e-12 1.434726275078209053e-02 0.000000000000000000e+00 1.996182656314438551e-03 1.444214390681695936e-01 5.719603080634150238e+00 1.095453605078799836e-25 5.627675523430462743e-06 9.804292394372947789e-07 1.877894373083409674e+00 2.846529540723327794e-05 1.620021299705610507e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.937673416193196742e-05 8.637274517250245198e-01 2.399795715742240974e-17 1.041795421529094483e-07 3.256331798017923556e-05 4.038736826165763460e+00 4.269995936497375411e+00 1.930179185402969093e-06 5.163386586655874799e-01 0.000000000000000000e+00 1.735822805212377251e-01 8.305282580537306503e-01 7.660781843806001117e-10 1.444743168810540990e+00 3.293627619015963848e-02 2.209850544367409839e-02 2.964797436783800019e-02 5.290984902294499706e-07 6.362332383712336614e-02 0.000000000000000000e+00 3.050510162904989872e-02 8.505208757981665146e-02 8.505318508929509734e-06 2.508447757344049386e-02 2.255572527189434915e-04 3.340424268909222404e-04 5.345007266338565322e-02 4.396425991227655249e-06 4.176461402068702116e-06 0.000000000000000000e+00 1.302262020761415784e-01 5.002814195736716707e-01 6.941366803670305464e-04 3.423280984772104629e-01 5.440187474659589566e-08 5.097331219141931031e-04 2.436534462858754413e+00 5.195305829013093790e-01 1.185145814848176209e-02 0.000000000000000000e+00 4.808353532156402904e-02 2.400646788015368405e-01 1.248944527726270331e-03 4.293612283247512096e+00 1.698532352413910655e-04 2.821428575990446788e-02 8.100898954910455529e+00 2.012247594075007064e-03 1.897260972893468622e+00 0.000000000000000000e+00 1.207190754211846743e-11 1.411971263313711185e-06 4.787087492035394659e-02 2.075785404599047203e-06 6.585150015945929157e-03 5.381530435130584822e-01 1.670515877980244842e-04 4.733899953235332613e-08 4.100449764842271048e-03 0.000000000000000000e+00 2.724908631299965706e-03 2.250927153648727645e-03 7.878690702369387303e-04 4.632578876090457927e-04 9.989756636677706025e-02 2.542834707145430251e+00 2.079301184171999939e-01 7.954996485190852742e-13 1.621515956814488166e-02 0.000000000000000000e+00 6.409319036946659401e-03 3.788312757964407834e-02 1.414864273964160368e+00 1.203373617427577309e-25 9.962609413245372176e-06 4.064295538648431572e-06 4.022534658047264955e+00 1.417557307343824247e-05 8.099674091512550642e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.564921162491621437e-04 8.615620825665750715e-01 1.395533289716563860e-17 2.292197492902639502e-08 4.476474363553992609e-05 7.189797812367571872e+00 5.915877879850650611e-01 5.014121084292383727e-06 9.975848888815020743e+00 0.000000000000000000e+00 9.630070134651562419e-02 8.284566233569053972e-01 5.183774878538019482e-10 1.005747074704986810e+00 1.225305312810487206e-02 1.563554336464793859e-02 6.036988354623143427e-02 1.156984067215249929e-06 1.716703341003559397e-02 0.000000000000000000e+00 3.461965107779959010e-03 2.438250559113189567e-02 1.261530810452762944e-05 2.815328286239612929e-03 1.402444317162418106e-04 1.362888370670837861e-04 4.359536200869491840e-02 1.590098160542200025e-05 2.374922619525728692e-06 0.000000000000000000e+00 1.455657298070113237e-01 1.774388497708805357e-01 1.787361005235320755e-05 5.465389455378423245e-01 2.852165278094442293e-08 4.253887318267198978e-04 6.462584617269184761e-01 5.713659977861264005e-01 4.913910341380395980e-02 0.000000000000000000e+00 4.841565933180791426e-02 2.061279812742680406e-01 1.942420180382994910e-02 5.025417134900206584e+00 1.929203481230629789e-05 3.753639239362438484e+00 6.791328394074815478e+00 4.468020977782326091e-03 1.343301773936671273e+00 0.000000000000000000e+00 5.034646144522972570e-12 1.152448790180008191e-06 1.488146941287839427e-03 1.004269393641315687e-05 9.478842630942447070e-03 1.929831734028822077e-01 1.567795863477864380e-03 4.899764264409935589e-09 4.511518689988005051e-03 0.000000000000000000e+00 2.197490066651013128e-03 4.157150004304601895e-03 1.377212801758180029e-04 9.171317536984407472e-05 3.573966225356550036e-02 2.313746842953225080e+00 2.896832399574358896e-01 7.286631538008887027e-13 1.594003450217586215e-02 0.000000000000000000e+00 7.787275975486166422e-03 1.544615067635217165e-01 8.220291770591050540e-01 3.470576869444978858e-26 6.545998766342526210e-06 9.376608902735700246e-05 5.181029712131588028e+00 3.433084030728711687e-05 1.952095525444475302e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.330844595132539467e-04 9.391510223186575468e-01 1.608558108775219855e-17 2.967376631811272905e-08 5.117090599370400209e-05 5.192761464995445664e+00 1.927750669077332057e+00 2.629927339953344408e-05 8.421096319409901554e+00 0.000000000000000000e+00 9.784110752867720973e-02 1.068420511364763126e+00 3.067190925253244569e-09 2.309008408922935962e-01 7.170281119188447461e-01 1.383345954133929565e-02 1.340751887944417742e-01 8.554590784768419381e-08 2.967418621138094570e-02 0.000000000000000000e+00 2.636253788054876532e-04 1.852413251612041595e-02 2.962015790480981384e-06 6.506659605901678363e-03 6.132478878638337018e-04 3.245256193016413148e-04 4.481585359829855231e-02 1.588424803420827679e-05 2.329496716136906193e-06 0.000000000000000000e+00 1.862398692140279088e-01 5.513732679207288268e-01 5.305868215856622333e-04 3.298649488952732356e-01 1.271873843012371820e-08 3.996015872350968377e-04 7.807712576267752391e-01 2.202018553675801349e-01 1.566764431940765590e-01 0.000000000000000000e+00 9.877580025057385374e-03 2.472759067216420414e-01 1.221218928491283988e-02 9.479692441255902935e+00 1.856864304544966158e-05 5.421108919671016046e+00 8.530439633820646961e+00 4.113302516381244292e-03 2.044972798532621872e-01 0.000000000000000000e+00 1.998254524659519939e-12 3.437306340583877199e-07 2.169401564381650952e-04 1.187749341633081553e-05 8.329558615229411614e-03 1.913966420596723839e-01 6.944513612395943449e-04 1.517153661962932977e-08 4.274012102991765934e-03 0.000000000000000000e+00 1.477791750029126480e-03 2.281257044342046604e-03 1.359093071404337486e-04 7.094785517036462680e-05 7.819580630008288180e-03 6.758191091653173999e-01 3.302091919610982695e-01 3.263213121915553026e-13 1.464548701637230221e-01 0.000000000000000000e+00 1.658952062841899042e-02 1.205952746887087590e-01 8.437454455056117020e-01 5.708295495724110795e-25 1.088992929702275172e-06 2.795305512199492513e-05 6.934415471909062489e+00 4.994163452695042074e-05 2.401305504037037908e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.293124998226922771e-05 6.894505066560215667e+00 2.055998329915117825e-17 1.661028437668723379e-08 6.107357446488934365e-05 2.794129483702333605e+00 9.083956980900122602e+00 2.230702778367081254e-05 6.556694989338082813e+00 0.000000000000000000e+00 3.357169548978353735e-01 3.437746187715911006e+00 1.749687037701475834e-09 1.765070771460694743e-01 6.443819521759732716e-01 1.541791166709351180e-02 8.351450957874915204e-01 4.494673913204927822e-08 2.154764292044010054e-03 0.000000000000000000e+00 2.757374446463194584e-04 2.721368483126182514e-02 3.710887719829001246e-06 1.487150852918006465e-02 1.253635396802287548e-04 3.839133516673171151e-04 5.474692349657945406e-02 1.210196724492524342e-05 2.311456341875127907e-06 0.000000000000000000e+00 2.395929633506885259e-02 1.250142344564800556e+00 7.353452098169496092e-04 5.629825959771592725e-01 1.137637462712949325e-08 6.646554796136293006e-04 1.915797644743178485e-01 3.254345993590320729e-01 1.403485250653670802e+00 0.000000000000000000e+00 1.899507177387703138e-01 1.505243121811002116e-01 5.753625291953200910e-02 8.005442699378690463e+00 2.379875707377148304e-05 1.937527354010377900e+00 4.064790965436138048e-01 5.800535825923616717e-03 3.662226526676437000e-01 0.000000000000000000e+00 2.038794804496382945e-12 3.504217480897972700e-07 1.683858603661503750e-04 1.529073641035785504e-05 5.653429476200305497e-03 7.972143070909856744e-02 1.370408125895572764e-04 1.585949879241747905e-09 8.905189068086268598e-04 0.000000000000000000e+00 1.364345535015334216e-03 2.392317956072742628e-05 1.210226741770112222e-04 2.947401880127394920e-05 3.720563484508979807e-02 1.092465489794538502e+00 2.230345450934521079e+00 5.060308200815048001e-13 3.223849767902822738e-01 0.000000000000000000e+00 1.515603627557497203e-02 1.998642798463546449e-02 7.949683704094354653e+00 1.935859570816996322e-23 1.230622327607849895e-05 4.069281179378607215e-05 9.816599142171028802e+00 6.049761626843695728e-05 5.705547587174952806e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.558392540720373018e-05 8.258017586367283336e-01 1.346571213015306474e-17 1.842763582978779064e-07 4.300494386489274587e-04 2.267062249011867259e+00 3.481508428984106729e+00 3.487509875817653012e-05 8.152813397559313557e+00 0.000000000000000000e+00 2.402211623171713120e-02 5.780097182647350174e-01 5.804907723419661001e-08 4.684948657996143573e-02 5.972828710394056939e-01 2.485064036403229704e+00 4.096867983113146594e-01 3.846709100441654444e-08 4.734099657379236409e-03 0.000000000000000000e+00 1.959263161551169294e-03 3.286690415516686260e-03 3.649846609697627099e-06 2.106218092015005316e-02 1.464265067179742856e-04 8.011699110444030171e-05 3.389886076135917997e-02 1.882967886404015697e-07 4.424922522400987981e-07 0.000000000000000000e+00 2.653755852163074309e-03 3.308009037313991429e-01 1.529419596566499340e-04 9.510160941709266957e-01 2.889659267589111114e-08 2.914590125547956794e-05 4.874554983811654751e-02 9.478246723801982826e-03 1.583074165085566420e+00 0.000000000000000000e+00 2.370131824996114522e-01 1.727004459392366131e-01 2.197032848520706627e-02 5.975097585130574984e+00 2.343549465433780331e-05 6.893434821391318579e+00 2.143002540487779051e+00 7.544922278260339163e-03 3.808586421301114466e-01 0.000000000000000000e+00 1.818972662657176227e-12 5.117054823555572103e-07 1.110503740847816785e-03 1.030802363645659905e-05 3.331556135625120133e-04 1.059366308365700289e-02 4.225509529130675162e-04 8.517627894703667832e-09 9.995895462384469989e-04 0.000000000000000000e+00 2.108202861480623809e-03 8.119536045526287119e-06 1.904121010172216957e-03 3.131798446781798768e-05 1.293094468954129189e-02 6.840773697151148802e+00 8.512128727711310017e-01 2.979392807381873171e-12 2.925975017128033540e-01 0.000000000000000000e+00 2.017101234228053930e-02 4.570840146594765119e-02 8.478086200150855234e+00 1.803166329317358371e-23 8.043079617953313753e-06 4.073394457626147112e-05 2.208999863845263700e+00 4.101032684068696334e-05 1.493899521571861122e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.314997566357233154e-04 4.093263690727165782e-01 2.380413601390450746e-17 1.930036515594108963e-07 1.242584285844350496e-03 6.533339075271135665e-02 5.445860391614414375e+00 1.032904519759855505e-05 9.784229915001745326e+00 0.000000000000000000e+00 1.902042985284551832e-02 9.947072907402839670e-01 1.197730715941965401e-07 6.354420714028592709e-02 2.490094613790640732e-01 1.421482624507210968e+00 3.210901052467129285e-02 2.116927385430791092e-07 2.960465844300166471e-04 0.000000000000000000e+00 1.537229484443824144e-02 9.927190692574984140e-03 5.841193165061893289e-06 2.546142065380639641e-02 9.012756607577531115e-05 1.581969152656480628e-04 5.267431978591330735e-03 3.947187276212943833e-08 2.248413279248931982e-08 0.000000000000000000e+00 2.863461653568249304e-03 1.697445626450389509e-03 3.223033733599906772e-05 1.075488170316841151e-02 2.088116190087420384e-09 2.045403609796281571e-05 7.250053729949670900e-02 2.667921913955500005e-03 1.509740264677418509e+00 0.000000000000000000e+00 1.282211855593504979e-01 2.265881350023082885e-01 6.677445926319218461e-02 1.114227273984568223e+00 4.237191602561858985e-05 2.713883713540648834e+00 5.806466799189272443e+00 3.901518463050484328e-03 6.154431665247553696e+00 0.000000000000000000e+00 3.145691744603426730e-13 6.448836036069069238e-07 1.119533597459891616e-02 5.387759237959951488e-06 4.178766045270079017e-04 5.786188213590232575e-03 2.463504118811728726e-03 2.603418790991572045e-08 1.152221377670421994e-03 0.000000000000000000e+00 1.033468075383096960e-03 2.128355387065549887e-05 2.108783101088855527e-03 4.450576115552646044e-05 3.495497604673434427e-02 5.936793939013393029e+00 7.103865332816708289e+00 3.997998254890800215e-12 3.094925865418214905e-01 0.000000000000000000e+00 1.584076154264215568e-03 3.121540304207168562e-02 5.850700880729831077e-01 1.439979405703080067e-23 1.791933780600651266e-06 1.124851622259791351e-05 3.539657651993121656e-01 3.346812197995152074e-04 2.651720207493099224e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.943565703989351193e-04 4.337473423380108772e-01 1.766829258467891648e-17 3.002865204830279365e-08 9.313248458172801772e-05 1.014697496458626252e-01 6.071105514636735201e+00 8.765876188687444129e-06 6.187984807993964331e+00 0.000000000000000000e+00 6.481005690766959704e-02 1.816934376287235864e+00 1.244949848534986134e-07 2.179943726989966302e-01 1.737542431392987419e-01 7.805577770601683341e+00 5.790343481979781486e-03 4.869251957505236744e-07 1.597810596994436380e-04 0.000000000000000000e+00 1.205719924953944575e-02 3.544972845043471987e-01 3.954201764073222846e-06 1.426268450359807760e-01 6.738002539042726134e-04 1.102422382484356345e-04 4.315366980260776364e-03 1.964119508127397640e-09 6.627160543415836985e-09 0.000000000000000000e+00 1.388975206368012498e-03 1.092582639811392597e-03 4.324830290610266287e-05 1.036741975531717264e-02 1.004556562615534418e-09 2.910865387249176534e-05 7.199122308871880836e-03 3.022368780273634870e-03 3.359641168858817917e+00 0.000000000000000000e+00 5.421608508385788311e-02 1.344418426780275566e-01 7.269772785464165832e-01 6.494028490980570112e-01 1.062976469077321916e-04 3.288026535468409062e+00 5.703613225863662706e+00 8.186497396206694668e-04 1.397555094619599148e+00 0.000000000000000000e+00 2.467883492693886933e-13 5.784547179169828402e-07 1.331278583492195335e-02 6.693753415770964592e-06 5.417265505998344671e-04 8.928893915698850325e-02 3.807080193665982135e-03 3.003915293346307481e-08 2.201852338226105345e-03 0.000000000000000000e+00 8.871320729272581807e-03 3.141811541496543239e-04 5.777066723155417464e-03 2.558357439896782475e-05 2.611825019113307722e-02 4.941273936784668308e+00 2.867512125974998605e-01 1.688008221421065330e-12 3.671078879556046726e-01 0.000000000000000000e+00 2.725482113035822013e-03 2.648438145108602398e-02 2.307347408486589480e+00 8.205488876188631774e-24 2.725108426962576959e-06 3.234909840387292530e-05 3.263198688144158810e-01 3.728938481333094151e-04 2.010473505454789311e+00 0.000000000000000000e+00
