word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
5.859741852241008075e+00 7.864745391722220980e+00 5.354061662112205688e+00 9.395606447836129860e+00 9.277432382451856085e+00 2.923396132336413711e+00 7.795142719860649549e+00 5.532017494188187001e+00 8.123977296353393385e+00
5.641730843406463691e+00 5.050939366025903432e+00 8.374609269055198979e+00 7.795261276051733468e+00 7.402854805863648302e+00 9.868771733627406562e+00 6.683539528147669273e+00 5.027347918391951609e+00 8.061440247758460131e+00
7.117664710561143693e+00 8.645708983645926438e+00 5.623692048363419183e+00 6.895087233355301493e+00 9.549768469160575535e+00 8.281216969307481079e+00 6.751957128496216320e+00 5.066950638772230953e+00 9.960644486205614712e+00
7.361898836164436410e+00 8.173888306256824166e+00 6.524097483800043840e+00 6.875003306249631407e+00 6.052320084731000804e+00 8.239236825063956715e+00 6.681878998466394215e+00 5.444536931771666310e+00 8.338268547913594730e+00
9.387088118881088405e+00 8.608644541576557785e+00 6.226879519876875158e+00 9.793786041341174808e+00 6.743923190719586458e+00 8.960938506841332085e+00 7.509374234897613576e+00 6.501166766448704948e+00 7.455866701811392439e+00
7.461377414932334418e+00 9.741532129433524645e+00 7.693329088303081598e+00 9.634916789145682614e+00 3.259224365864750617e+00 8.705694599019372149e+00 4.925460311053408091e+00 7.076523277044815430e+00 8.086589351355886635e+00
8.530128819654105854e+00 9.562520435222804593e+00 5.989349766684951781e+00 9.903475959854594279e+00 5.105218911364810985e+00 5.512157201882629032e+00 5.510430740377152858e+00 4.940840333037549215e+00 8.992892754843559544e+00
7.321422838997684757e+00 9.706636958791850844e+00 8.892575818300661794e+00 8.153649560579983913e+00 7.085312753734482882e+00 4.370110497799756466e+00 6.769511167319582690e+00 5.430914160967403426e+00 9.941422095228489297e+00
8.576447893387074473e+00 7.609658972277831168e+00 6.667252229765715299e+00 7.454570609245074309e+00 9.184401051686567286e+00 8.890944556618828543e+00 8.397826809515006374e+00 9.658737539093261049e+00 9.439174172612338154e+00
7.723304747962455252e+00 9.925413961969976384e+00 5.859338022988623607e+00 8.488892220192319371e+00 8.297509249057545944e+00 8.243660803626427835e+00 8.072079593318592927e+00 9.327888933499691504e+00 6.533389158864393309e+00
8.667253063456065831e+00 6.240066334183188346e+00 7.128625492876484948e+00 8.017303226868214949e+00 9.670351751059556022e+00 9.508969059537651702e+00 6.112006150882607791e+00 7.623971105418906546e+00 5.656865556107397275e+00
7.836221576852562265e+00 6.544586712521409666e+00 7.280481574479203744e+00 8.207243291346017600e+00 9.036589237364102800e+00 9.433313562170489774e+00 9.009584539086603172e+00 9.748905379499234414e+00 9.138947734213893170e+00
7.853818953329204433e+00 6.898702826471523331e+00 6.254991129609582146e+00 9.110019715430084375e+00 8.351378640218984017e+00 9.335860350393856422e+00 5.303276249917828977e+00 9.696305787974068835e+00 4.340291906192731197e+00
7.195373194895250180e+00 9.790593839652572683e+00 5.776497539961632732e+00 8.921470892604318692e+00 6.843586396504923286e+00 9.664331751611083376e+00 5.988503547173125163e+00 7.040932013621465480e+00 5.191167293409056249e+00
8.904891868187988280e+00 9.964036570488417510e+00 4.980851278990354736e+00 6.093938797484747205e+00 5.418549060423173636e+00 7.757557198823043620e+00 6.300076471675664536e+00 5.692535651868910307e+00 9.261909312397433425e+00
8.190239761383818262e+00 9.448932061176549269e+00 8.245325705541018735e+00 5.207867328433325227e+00 6.913193452274216888e+00 6.434317445409239333e+00 9.402541837761100751e+00 7.691836949054960293e+00 8.090595615807632868e+00
6.489897941854669838e+00 6.147927130759855530e+00 9.701402062475604993e+00 5.179962044178796354e+00 7.642437310673211748e+00 6.983477396259526238e+00 5.337226370821282373e+00 9.551160942514531627e+00 6.114901458669113943e+00
6.991028439247745752e+00 9.628156250363613111e+00 9.423801870105018352e+00 5.055206576442403232e+00 9.171380426169697841e+00 4.485755614788821788e+00 6.150621100213467862e+00 8.823250933903004523e+00 5.839810468421030798e+00
5.767656981592674370e+00 8.009654613794737088e+00 9.266293268104625724e+00 7.585182161053444005e+00 9.187463596771335617e+00 5.887109807444380394e+00 8.699728650117627637e+00 6.796453860455910601e+00 7.363301476847963656e+00
7.663700646696052665e+00 8.213903033378835872e+00 4.359416622793097496e+00 9.604489121992930478e+00 4.977286845198292120e+00 7.781025149821823028e+00 9.696141569691844708e+00 9.699521381254967878e+00 6.843523550372372810e+00
9.839557031776442031e+00 7.071441434987105978e+00 9.148846422734230543e+00 9.455852833177090133e+00 7.846963677753217681e+00 7.660570511750301570e+00 7.201642182711301743e+00 9.667158177081820014e+00 7.054238156880501265e+00
8.335450340012396708e+00 4.018328871204322361e+00 7.073493877357332593e+00 7.443991856729920364e+00 7.481414066152312969e+00 8.092650416246844003e+00 9.857963911048967631e+00 9.376017624481967516e+00 8.166996458735088282e+00
9.363102620399688547e+00 5.989045044810873186e+00 6.383505625994121857e+00 8.965200341699613773e+00 8.518354176235853004e+00 6.843662557960460191e+00 7.705478415894264188e+00 8.905071117127230096e+00 8.648348761539239149e+00
6.256523911145509764e+00 3.999478108978710811e+00 8.375535389319495039e+00 9.254074507099263158e+00 8.945232051811419893e+00 7.930952144439260998e+00 7.906105586165202759e+00 7.172773705461399807e+00 9.624606484082308455e+00
9.699824295987770739e+00 7.345025252862660281e+00 8.108766983379831927e+00 9.718066765673780694e+00 8.993036506973508537e+00 5.449399166643601689e+00 9.610058970015538549e+00 5.878672138606834352e+00 9.261716905625483776e+00
9.738516658830789652e+00 7.054225239402401648e+00 6.094726728829678919e+00 7.992587965499354574e+00 9.033814551031769113e+00 7.556643448535946384e+00 6.658288868220058276e+00 6.659139078142061408e+00 8.179221765253965160e+00
3.614865828924363811e+00 9.206123883368842797e+00 8.196725355109895972e+00 7.967731390603957742e+00 9.248744663127288490e+00 6.187230747571165423e+00 9.301583206474806076e+00 7.231647830592142334e+00 8.774638001707252499e+00
7.685705586411470058e+00 9.208192013367042961e+00 7.704901073693628533e+00 7.436720411868172675e+00 9.721822025924009125e+00 5.711341859801058796e+00 9.257047071842375630e+00 8.249081024455907851e+00 9.111938255726878211e+00
3.735138569987905832e+00 8.533466504935043773e+00 6.820070158800223936e+00 7.609340737391081078e+00 9.142497645076593571e+00 6.283261117658885730e+00 8.362394008766941056e+00 7.597697455710876291e+00 7.980594059848826305e+00
9.187277368308807368e+00 5.638570048488085185e+00 5.643238924776421861e+00 9.586762483151584746e+00 9.599144382504746886e+00 8.713549399278655017e+00 8.093007207785239743e+00 8.064427936956249710e+00 6.744342412642081008e+00
6.793313790841098765e+00 7.517029973455840342e+00 6.387506898748799955e+00 8.232504843728721156e+00 9.672866385565132674e+00 8.805021327139391119e+00 6.419451141996309396e+00 7.735996053644901949e+00 7.879422620933932642e+00
8.035885608081949627e+00 9.492098255115395844e+00 7.936542879002661088e+00 7.975262541927590654e+00 9.344635027590220133e+00 5.526721012581082171e+00 9.525271698834313128e+00 8.629664193482499357e+00 8.122826818243359170e+00
8.629567608445629645e+00 7.702813227513172656e+00 9.037760873350885404e+00 7.573505900782122602e+00 7.894444977566890564e+00 7.095158529092262967e+00 9.703386616365824224e+00 8.065722305849794438e+00 8.591076796596862408e+00
5.439778559220277643e+00 5.442586578370839590e+00 9.504580077099708646e+00 7.708995186541443445e+00 9.062776331402050189e+00 8.963313127449312745e+00 8.554934218100326504e+00 8.306302224457414951e+00 7.962061908148988287e+00
9.612035163251697156e+00 7.173515702050841547e+00 7.245292605457504642e+00 9.581243684137131567e+00 7.676101328285115599e+00 9.821591099371310918e+00 7.479199988484672268e+00 6.928521720514778437e+00 9.090740038116479127e+00
9.177815729094458419e+00 4.699670193082110536e+00 7.331361453619801516e+00 8.589182112897686849e+00 4.971724398082854712e+00 9.875603508334135583e+00 6.603493636750253692e+00 9.917434094809316036e+00 8.636718532701792128e+00
9.809682078523081827e+00 9.056942635375222039e+00 9.322656033890581284e+00 5.075559795606218394e+00 5.147520205599963816e+00 8.371511204259984851e+00 8.515956076046329315e+00 6.514050948189713530e+00 7.923449091432887670e+00
9.697020690043423485e+00 8.096619819815368047e+00 5.009346995844741635e+00 8.201352230519919573e+00 8.911646365604099174e+00 9.120855136848932787e+00 9.403071358282151238e+00 7.331401810025142574e+00 8.650154379662170712e+00
3.922505746963889983e+00 9.355008169964865061e+00 6.767492027587745262e+00 5.544801384105259245e+00 8.180215743096324488e+00 8.611277133810789408e+00 6.179437459585473746e+00 9.021048156788447514e+00 7.781087395737806389e+00
8.975469477596663026e+00 9.103046303597936983e+00 8.732467684976725764e+00 9.544349905957348668e+00 7.242948070132017691e+00 6.467316007546587642e+00 4.187372741318757363e+00 8.068416122582766192e+00 7.807007181692069864e+00
9.033377225586258774e+00 8.778111379477186560e+00 6.766239261774069647e+00 9.248513339940579669e+00 7.065281396558976468e+00 5.902350625578321797e+00 9.739826039994424534e+00 7.861997259550984829e+00 8.702823631107797553e+00
4.315765044195618572e+00 6.499951142647372393e+00 6.586671296791571706e+00 8.648016574934054290e+00 5.248254774153791047e+00 9.958323799553303601e+00 6.379266028953993306e+00 6.518644118849644897e+00 8.150739757183419698e+00
5.835940157662594885e+00 8.663180845867735513e+00 5.642035009373212340e+00 8.302555697315156635e+00 3.082541003882079078e+00 8.742029000848472009e+00 8.255140158506469206e+00 9.450477367401031614e+00 8.412596396886577566e+00
7.673598065466034512e+00 9.947642771276845153e+00 6.273169675048872129e+00 7.668682172657902640e+00 4.994804224557229055e+00 7.896540509409631703e+00 5.392141973273116839e+00 7.978204110145082240e+00 8.412014859864234140e+00
9.044343613291310646e+00 8.685253175775361711e+00 5.938417631234238492e+00 6.887657865773038957e+00 5.929293428170450575e+00 5.273034377117439497e+00 7.862225530220426251e+00 9.062949700676160347e+00 8.056107901687846962e+00
6.462394338501033175e+00 6.432473424093102743e+00 5.340417463080667559e+00 9.050390756925200009e+00 8.668883126905701175e+00 5.822309611518283745e+00 9.602743167790134038e+00 7.848502031627289099e+00 8.925788541515533581e+00
5.815649713490558703e+00 5.369153219024097368e+00 4.680058349419904395e+00 8.424004035968451376e+00 7.866190041892032525e+00 8.012138520313140333e+00 9.664114930656364066e+00 9.724107822088432940e+00 8.263298423903217227e+00
4.331916089954076732e+00 5.499253656910020993e+00 9.673918653794823186e+00 6.163030986959142865e+00 6.748553548733715601e+00 7.805063138751163976e+00 9.320674843140082544e+00 6.066530575756759802e+00 8.468426474182447095e+00
8.854838599876318384e+00 4.823990061021969922e+00 9.681358962216075170e+00 5.399127354804037715e+00 6.377786392350659028e+00 7.476688713740331949e+00 8.605697991223680177e+00 8.699066774744398600e+00 6.256366807352699233e+00
3.992174595313411345e+00 7.430104558085972144e+00 7.477612134928849130e+00 6.433533030283003384e+00 6.126085253239190287e+00 5.945687047072201636e+00 9.963112515309806128e+00 9.558908985804212222e+00 9.373861548270387090e+00
6.730069142366298607e+00 7.180413090507038909e+00 7.612430517701919364e+00 8.130132513180997833e+00 9.821970928411435153e+00 6.144573741164011338e+00 7.079239414593685886e+00 8.866254728238372351e+00 7.647242214053997067e+00
8.350914762991365592e+00 9.020019016078389740e+00 8.658164437744899189e+00 3.798870898080984215e+00 8.201068875533787050e+00 8.407281774266744279e+00 8.212333346644310694e+00 7.537961767314218520e+00 7.919126888491188510e+00
7.004371539486618836e+00 8.037820261369240882e+00 9.206102147108637723e+00 9.831981744983924187e+00 9.138737401664148052e+00 7.587617980075636481e+00 8.469852329392047352e+00 4.681386238652336829e+00 6.634935215272975029e+00
9.078092802356248825e+00 6.378464343086186261e+00 8.309045769234369772e+00 8.126791027925497346e+00 9.744168818645075447e+00 7.662414404985372407e+00 9.925127144912075039e+00 8.975306187006756531e+00 9.206249976426569503e+00
9.042020447034779806e+00 8.521229838552565994e+00 7.019389150133578781e+00 8.685259666691546698e+00 8.623582437550478375e+00 8.778873120183952494e+00 5.487525103588859032e+00 8.861942505345002274e+00 7.719858447737376395e+00
7.040363401996821757e+00 6.218830159153240444e+00 5.352217252417176496e+00 8.378148714374194839e+00 9.022793861585091335e+00 9.462117515791554467e+00 7.069347038928169624e+00 9.921523827412217500e+00 4.595670566832418480e+00
7.346125235985303981e+00 7.342498705068869924e+00 7.636497981003567581e+00 6.763001771947199536e+00 6.767638904393903587e+00 5.730320622548057408e+00 8.273350122994568068e+00 7.892603002209357399e+00 7.681420592018437965e+00
6.374312049186435125e+00 7.307085210001932118e+00 9.286872202766769391e+00 5.475947147322817621e+00 9.943252167355357329e+00 8.083030484887943956e+00 8.865499006477485011e+00 9.452793022420607372e+00 9.207240069445214559e+00
8.146531991668155115e+00 6.988527722079672877e+00 8.987680064779116407e+00 6.753401481629517811e+00 7.954317562944769548e+00 8.040658241927397754e+00 9.981669427372068526e+00 9.478887792562373349e+00 9.464385946082893852e+00
7.285139185036925369e+00 8.626355649976003903e+00 8.157833928465210604e+00 5.048818466777333924e+00 8.651637319599903009e+00 9.199086210707029920e+00 9.106249806924235912e+00 8.692621880133961199e+00 9.798600684086057555e+00
8.739775055598871134e+00 9.600906678471881506e+00 5.914099840010643483e+00 9.207217884143837239e+00 8.056218323423768979e+00 8.858979654231406542e+00 9.426049618818005627e+00 7.536089290985756861e+00 6.021599327629263421e+00
6.944142200315262414e+00 5.132410005895256866e+00 6.632256887878450691e+00 8.120706349637954347e+00 6.413685895822436756e+00 9.919132474885202555e+00 8.636066318411867115e+00 9.940283329323516881e+00 9.864480157978350761e+00
8.152022620103547723e+00 7.110649658853075650e+00 8.768455438319101347e+00 8.852099007306703626e+00 7.421099674898422371e+00 7.250844961258116506e+00 9.613756501022875156e+00 7.906848603625281413e+00 4.904070415197207211e+00
8.047863718198538407e+00 7.317400316394378379e+00 9.113536245215955844e+00 9.798084346926771104e+00 8.653405500455662036e+00 9.607773685836647815e+00 4.286016670083324875e+00 6.541200015383692445e+00 5.027751125910976171e+00
8.659666471502802665e+00 8.467362087837875251e+00 5.981950903378782769e+00 6.174071416741536034e+00 8.730867018145493930e+00 7.429129250633400794e+00 4.500633962463142623e+00 9.419435204989845545e+00 4.873064238142333693e+00
9.382799392564093566e+00 8.316525534949763099e+00 4.128177250854037084e+00 8.469981451346519918e+00 8.796886781153745005e+00 7.047974662738093699e+00 9.340128668331706407e+00 9.635648846434644810e+00 5.111653988816395433e+00
8.748901421183528981e+00 8.174933012689621137e+00 7.754459164065318433e+00 7.340857165317277833e+00 8.457733313084698779e+00 7.270001176223842343e+00 7.686493012120704904e+00 6.334053401356866786e+00 8.143328000852616100e+00
5.788944787593504060e+00 8.464920312876559549e+00 9.798858422735882812e+00 7.044174269242463815e+00 9.670698721543812937e+00 5.404434771550255867e+00 8.658486250142615859e+00 6.805624727167916888e+00 7.785155554986690873e+00
9.060051350178596863e+00 9.902579082234678864e+00 8.960783307366710915e+00 9.700686407221885688e+00 4.871440451676312122e+00 7.377655919790615080e+00 9.764072836975730141e+00 7.365961634504346378e+00 9.691725509399489624e+00
9.669700048062583875e+00 7.335535703543860642e+00 9.038436399318916514e+00 7.664844929262234707e+00 9.331001273396726248e+00 9.568222207996218032e+00 7.043241770837473936e+00 5.474420565208920841e+00 8.232302579688598243e+00
9.739454538411699502e+00 9.013609896776168640e+00 6.959047536126746536e+00 8.216063734302998967e+00 9.357966048377743817e+00 9.895235069589382704e+00 6.010544973510744349e+00 7.904021988149755096e+00 6.017276060523939485e+00
6.696988514400254111e+00 6.695185060303217028e+00 7.779434250196954892e+00 8.619960492361824933e+00 8.290910288965221753e+00 9.347169906487646784e+00 9.631934181525323879e+00 8.429470965942297056e+00 6.310788476644906275e+00
5.982833134430046051e+00 4.026955771570679410e+00 9.299311758811301232e+00 6.065842392927375926e+00 9.810293992927453743e+00 8.510172385137888540e+00 8.496670200079208257e+00 7.512025526164866740e+00 9.424273442217991459e+00
8.768256959955975205e+00 8.322459956804747705e+00 5.151528509091074071e+00 5.608869079002733571e+00 7.529272620759425827e+00 8.735018322493871779e+00 8.289418922084509589e+00 7.254821249810782469e+00 9.952203454130820859e+00
6.989010349967123226e+00 8.012456475706997594e+00 5.365578699807559637e+00 9.134249780090433646e+00 8.094450688574637454e+00 8.565753914219280674e+00 9.250762957409154552e+00 7.469394874510264515e+00 3.792907198785234968e+00
7.042830748036412736e+00 8.535938014829639542e+00 7.905573084674145434e+00 9.339678803996863010e+00 9.764010135249854727e+00 8.092795523134775237e+00 7.824184864766469794e+00 9.615581236940967003e+00 6.281782485982187580e+00
5.765146676481978538e+00 9.266560799569599993e+00 6.500108024377037275e+00 9.923778692055401862e+00 7.507501222991243672e+00 8.307409976432118981e+00 7.098867601836584385e+00 7.210508666076786533e+00 7.982395657539652412e+00
8.148977496751863114e+00 8.736722138953014749e+00 9.280910795567159255e+00 9.150996021012705484e+00 7.460451941841749424e+00 9.691363686875076766e+00 7.214030339818862103e+00 7.316269933057331976e+00 6.656963454310108830e+00
9.973036847435807317e+00 8.466852591528240879e+00 7.640916820843682622e+00 3.792088960080326476e+00 8.757849746842470751e+00 8.059528716028662387e+00 9.524826319659556617e+00 7.686802236945812439e+00 8.875521577699370113e+00
9.503373967301511627e+00 6.021936921593473713e+00 6.925308020895041494e+00 4.961486840642384877e+00 6.845681219277405027e+00 8.238992220170059610e+00 9.589471718112395848e+00 8.846762124285223905e+00 8.821602811286641810e+00
7.593014790325546493e+00 9.248367845279567234e+00 9.758586877957984740e+00 4.755694717116253578e+00 6.353146125336081695e+00 9.879623104727844662e+00 8.757489640588890012e+00 9.358941485216583089e+00 9.950254889171915806e+00
7.339340526793928454e+00 7.443024364475046006e+00 7.254317703477575208e+00 4.575545550458175015e+00 8.781522968963924924e+00 8.901744046432128243e+00 8.726284075484938896e+00 6.075583922973537554e+00 7.420328388445008194e+00
5.928729185264243640e+00 6.083999852981517797e+00 8.137118295619416131e+00 5.852263211642424245e+00 8.921641535415680835e+00 8.707557329484421516e+00 6.421511805501681991e+00 9.641857993271715443e+00 7.286036237352927714e+00
9.793817153837750311e+00 4.430152323217734889e+00 6.137144547447160647e+00 5.235110070098476065e+00 8.746803224044334968e+00 7.495832566295362653e+00 5.349913238591243569e+00 9.368216789224380392e+00 7.716451125032615543e+00
8.477083639344515475e+00 6.565927508373467170e+00 6.741876708843600241e+00 5.285580695030389187e+00 8.612323074818636570e+00 9.933011101716413549e+00 4.808619845213855548e+00 8.876151776281140826e+00 6.529587408616702504e+00
8.716280629448249329e+00 8.141831119528239569e+00 6.914654063726383804e+00 9.658671720190195487e+00 7.843867270614273579e+00 8.033761696597220947e+00 7.276389556170308026e+00 5.257629005788531096e+00 7.093929798339916992e+00
8.641490530369726031e+00 8.239092530740352416e+00 7.323645774288978672e+00 8.049873526666392110e+00 6.198046156463670187e+00 8.268111057088312066e+00 6.538086392132784752e+00 9.650038630964782982e+00 6.522299329746220842e+00
6.696241200011300521e+00 8.264965324747635123e+00 6.720070007834608283e+00 9.092794490877786018e+00 7.302306039196055032e+00 9.149245178643802490e+00 8.099835763483364204e+00 9.100927905757981051e+00 7.309357572760960764e+00
9.372889806937090285e+00 6.866542372732624244e+00 8.437100008347917068e+00 9.184120194655818636e+00 5.527324968260791671e+00 8.153068909478498938e+00 8.575425771496218985e+00 7.106436710875209783e+00 8.231834215442018987e+00
9.768255851143425872e+00 8.159809659038408824e+00 9.448511860538321372e+00 9.945729096809294845e+00 8.868472792880641720e+00 5.319683889656867670e+00 6.376901184181855697e+00 7.739478367101386702e+00 7.457372965987103086e+00
9.448095840785477151e+00 6.593856479636446721e+00 8.602442097593211656e+00 9.355108502234447343e+00 7.960780757686666931e+00 7.632435384092343789e+00 7.287099111312914879e+00 7.638488028644593086e+00 8.954275352796416954e+00
8.812415368026707441e+00 5.341922204385877393e+00 9.448413205053467934e+00 8.314393214964676204e+00 7.631663215757401808e+00 6.158664749644948699e+00 8.721710631432031846e+00 7.832272132308101931e+00 8.436719670483142863e+00
7.914202762946803915e+00 5.432031847102648747e+00 8.132734173663708432e+00 7.039112437589615467e+00 3.988948701813926245e+00 6.868693196071053109e+00 8.898980437816192079e+00 9.288023759818065272e+00 9.171749912928513382e+00
7.958741774938295599e+00 4.264475164978455801e+00 6.512020193043092320e+00 9.183986943563438032e+00 8.685706289644231859e+00 7.314039154784030217e+00 9.298854364446093257e+00 6.289679140548486203e+00 9.681831117812112808e+00
7.069040696394943701e+00 4.002409085460400640e+00 5.697591984313409519e+00 8.941024623167082908e+00 8.572671702076940292e+00 8.851572924280239008e+00 8.209613149185617686e+00 9.224817468361825590e+00 9.482673470197781285e+00
8.973997281249895153e+00 8.618936678045352906e+00 5.249321900322901691e+00 9.185980593306886988e+00 6.387466745210264918e+00 8.028562916799558025e+00 6.054236546183405565e+00 9.083570793316493308e+00 7.008956366535734617e+00
7.656442348274635989e+00 9.922837313467111287e+00 6.712328520490041583e+00 7.307929094309755236e+00 6.118920858728447598e+00 7.987377582315163593e+00 5.035379072465644867e+00 8.227403275153612583e+00 6.340270814858470771e+00
8.149730229921088309e+00 7.132672184656724035e+00 7.731561090769061728e+00 6.656904471512794963e+00 4.434126086545832734e+00 7.364698398336683383e+00 7.379016490792084326e+00 8.267015634768373644e+00 6.725817169440659882e+00
8.583068603461311952e+00 7.014486819466251966e+00 4.307310643068311684e+00 7.819779170159302240e+00 4.633809975158411198e+00 5.227094774533378896e+00 8.027869932413620901e+00 7.054637283569580752e+00 6.570057992209870967e+00
8.529625325089515542e+00 7.093996259118662273e+00 5.710600576298038966e+00 9.665458815641567725e+00 5.430827305288319806e+00 7.064657279214749508e+00 9.116931415844449660e+00 9.662412670367370282e+00 5.441378021021975542e+00
7.473186026172665919e+00 9.531264511979070875e+00 6.770385805907730870e+00 8.593369300345845119e+00 8.878945335596782229e+00 7.710352673626340803e+00 9.521854719161233049e+00 9.184800764582707444e+00 7.134382621317496564e+00
6.630017062347126178e+00 9.215435287306227963e+00 8.991221045882859642e+00 4.420568698374175653e+00 6.073306168102783786e+00 9.944984165691971967e+00 9.202267066595734235e+00 6.699654413259895414e+00 9.472373968142539624e+00
6.044214614714599421e+00 8.865300031871095499e+00 5.303618451820519830e+00 9.720492232014501965e+00 8.866157036258970336e+00 9.249816120206020287e+00 8.859080627643447059e+00 8.613392136074512706e+00 6.647793725337352910e+00
9.772411071406768457e+00 7.651058109671459384e+00 7.045007061335223142e+00 9.953039428212205664e+00 9.666615103691114541e+00 8.754335959106267495e+00 9.232762463141016340e+00 9.571674070619620167e+00 5.455640795660793074e+00
8.295321973770926505e+00 7.465996208068065521e+00 4.498566314563902324e+00 8.067865545372583824e+00 8.047019678475390236e+00 9.447288070814673588e+00 9.726392575980257860e+00 8.516975234464016609e+00 9.728427767928316428e+00
6.754208089397288894e+00 9.958068269110041726e+00 5.280203194101268593e+00 5.162876638629279924e+00 6.490505556926089881e+00 8.511647424751044966e+00 9.647889330214415082e+00 8.918885814384495347e+00 7.120169843542403676e+00
7.837666854014552875e+00 7.709035241998273946e+00 9.402419371089710154e+00 5.062673580698887399e+00 9.195833916246089146e+00 9.713608640690177154e+00 8.052542156242902038e+00 6.966948943678199058e+00 8.367621602138097359e+00
7.780243100034285320e+00 5.730572256145761045e+00 8.701908290707574878e+00 9.774320068270583306e+00 7.657890212274701014e+00 9.221936665732608063e+00 6.463391898388799461e+00 9.278022182540913931e+00 9.304309465107825972e+00
9.465133013040048837e+00 6.416549720442988658e+00 8.811270967050537806e+00 5.450177658223796406e+00 6.669790541498946013e+00 9.416818067746460130e+00 8.443841469841572689e+00 9.977678701895158042e+00 7.161686534075621502e+00
8.993316401283667716e+00 6.331644626957230848e+00 9.878534447181484879e+00 7.517565106247494633e+00 7.807033344693220300e+00 5.372445782409490000e+00 7.240636373282246296e+00 5.079473124585204502e+00 8.390501911444678385e+00
5.839219087138790343e+00 8.133720333310984429e+00 8.060592031311523797e+00 6.931104483516441483e+00 6.174216130034831274e+00 5.025419050116456177e+00 9.857626629866512502e+00 6.441456575633418780e+00 7.036039142279669534e+00
8.649491373371189340e+00 7.535721345758797263e+00 8.332946602563785277e+00 8.537905946975950400e+00 4.334839623760941230e+00 7.676578737418845222e+00 8.444535624151299658e+00 6.926740421986123941e+00 8.245204231652621729e+00
9.786328455828888551e+00 6.267582098308316141e+00 6.450406298445123809e+00 9.856676754315722988e+00 7.735612219492685071e+00 5.237977258305238415e+00 7.625622680597015091e+00 8.942759750568182398e+00 7.662776961405151965e+00
9.220121422014678103e+00 8.168875618733022037e+00 7.694777394840405904e+00 8.052528776499281449e+00 9.961650655104550722e+00 3.580658010502732580e+00 5.100710134582659983e+00 9.901914904649130378e+00 6.370628931384449523e+00
9.791920633396909324e+00 9.346282487928577964e+00 7.159336384206501869e+00 4.557966968778864647e+00 8.390137448269483045e+00 4.487741538767645366e+00 8.198021919008530389e+00 8.692495586867302393e+00 7.950357629567777806e+00
6.798686667026042407e+00 8.815568730900057659e+00 8.901491789262912846e+00 6.078167387732888116e+00 6.200425020436126644e+00 8.548382635886568437e+00 9.209987884054124052e+00 9.927808638181460310e+00 6.437926750777859475e+00
6.780259171984202915e+00 8.384414284227808878e+00 8.387979342350000422e+00 9.432291147904038553e+00 4.431785661535528220e+00 6.909146946627990005e+00 7.988725053254057684e+00 6.239775821694600211e+00 7.369187703226531383e+00
8.324660380586495378e+00 8.071984590920795455e+00 6.696923794929336538e+00 9.042377929368528910e+00 6.516352984353183331e+00 6.196352770371570173e+00 8.759932321607836414e+00 9.643596060823215410e+00 8.269541673491000111e+00
9.158492204013018778e+00 9.654897307751827640e+00 5.262229197269063796e+00 6.357603064256071690e+00 7.609474264034969515e+00 5.215808724691594733e+00 9.679106185240533122e+00 9.913964777351072399e+00 7.881571014786720397e+00
7.867148053317163381e+00 8.326971773456261161e+00 8.315823238548130547e+00 9.406909803206700005e+00 9.827255934114608849e+00 5.960591931294819901e+00 8.249757274345897784e+00 7.703029374079758185e+00 7.635228627868512419e+00
9.697611977218034696e+00 6.183741072152318274e+00 8.093128621821403357e+00 8.018664349838784844e+00 7.702295737889459204e+00 9.173243826031193038e+00 7.703229114164063418e+00 9.772046939765200335e+00 5.476687555335270297e+00
9.383576719269894895e+00 8.605079750424337703e+00 9.635190250360716746e+00 9.724286869583064430e+00 7.876189673204256891e+00 9.234150653387491303e+00 9.237941467647321048e+00 8.789424752954269948e+00 6.661426829037046637e+00
6.895915973272605193e+00 9.397632030188562524e+00 8.823678000976634905e+00 6.569174943315954529e+00 8.626309773095270472e+00 7.713747109341760222e+00 6.955378878748486038e+00 9.135461390578237584e+00 8.031033743186135609e+00
5.970124902791897448e+00 8.974296756348595139e+00 6.905276552052296068e+00 6.600397274978909934e+00 8.526940882657189746e+00 9.225524260709466517e+00 9.787384076477655626e+00 9.823342675309193694e+00 8.216438168061594993e+00
6.110407675125288485e+00 7.276489201666041851e+00 7.042681398246243063e+00 8.753754844641317590e+00 5.152355687169110077e+00 6.051905978863555191e+00 3.955377741357758214e+00 9.652576305742135432e+00 4.472461494868532839e+00
8.268439513843965472e+00 7.913354385405281022e+00 8.281573103881068931e+00 7.067045919755987171e+00 5.316985328040441772e+00 6.326907765426822650e+00 7.764835667453163559e+00 5.019388380129427674e+00 4.510613855548312401e+00
7.228191706087775614e+00 4.625699149932047227e+00 8.804893890910026499e+00 6.342758115755781745e+00 5.769430776584976606e+00 8.918180987305373009e+00 6.078085188010246220e+00 6.823134231057106369e+00 8.924633386228679299e+00
9.459809438960579797e+00 9.486631775916666953e+00 7.134108238778304134e+00 9.606740780316219031e+00 7.018984716145872937e+00 6.398627086313974921e+00 6.002016209329807950e+00 8.169574383775373150e+00 8.380467637970129502e+00
