time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.117639578005607888e+02 1.002014685672188961e+02 8.974953546229130552e+01 9.429440556677792529e+01 1.154045011251253072e+02 1.019411139626011931e+02 1.012737073706129109e+02 8.979663831412491959e+01 9.467965304237900170e+01
8.880342870792441090e+01 9.835336292181236217e+01 1.007740070271360509e+02 9.636462494608382201e+01 1.045058876644143595e+02 1.092832374799515378e+02 8.900569187310053110e+01 8.958948395728133107e+01 8.312772839621329979e+01
8.846070457880438198e+01 8.824306338839528507e+01 1.073865829918766508e+02 9.486947632095896665e+01 1.169316292882325428e+02 9.859310385097549556e+01 8.924412337227556691e+01 8.966213580878996936e+01 9.839458451225914359e+01
9.265897559839373798e+01 1.026517587954812427e+02 9.019037549611178406e+01 9.617078945440007942e+01 9.093723018367720101e+01 9.681670999273329414e+01 1.039279968987476082e+02 7.814160557861811185e+01 1.094982968005971600e+02
1.021392681105341325e+02 9.534113292253206851e+01 1.179322362607028651e+02 1.125014692796335112e+02 1.063553346538781312e+02 1.128588786308901035e+02 9.607512650573630708e+01 8.215109821852024652e+01 9.426001686352721265e+01
1.080269484238641979e+02 9.275399023156253975e+01 9.555330536398682284e+01 9.538958564591303002e+01 1.112901266745084712e+02 1.132082811161387212e+02 9.516315721641255720e+01 7.706134239082940951e+01 9.979629147790265620e+01
1.092105181581923290e+02 1.259961339844223005e+02 1.104757509416836001e+02 9.175751830096629647e+01 1.076293432110550299e+02 1.152803431148976756e+02 1.040345580413427484e+02 9.174173165752773684e+01 9.883604995557675466e+01
8.543293769777851310e+01 1.049916786542728317e+02 9.890614523577588102e+01 1.122123159101518155e+02 9.919187713906859472e+01 9.184126423597349742e+01 9.653202136685149526e+01 8.103690565762532572e+01 1.084810204532139011e+02
1.134891380208208318e+02 1.007825815083709529e+02 9.391637426105204156e+01 1.045433948679652474e+02 1.073425961767059675e+02 9.590897201017702400e+01 1.026172227358223807e+02 1.144905146341989450e+02 1.031825548276788140e+02
1.147234011267357090e+02 1.120587319430690769e+02 9.312451393979375780e+01 1.217084032766932893e+02 8.494047409107157875e+01 1.161772682051096410e+02 9.532421993063184118e+01 1.122640988080629398e+02 9.640029594298486870e+01
1.316131456758521097e+02 1.190572329611035087e+02 1.075166119474817492e+02 8.981851225837706920e+01 1.170123093434332588e+02 1.007354084003645482e+02 9.139466263356474940e+01 9.728288319315458921e+01 1.115825413663536096e+02
1.302861205521833199e+02 8.058556474225159150e+01 1.117531837707130364e+02 8.980249886284713057e+01 1.144124181001822080e+02 9.917156838068137858e+01 1.070387592243780830e+02 9.666129302521225952e+01 8.838811808683261972e+01
1.298341388934171903e+02 8.377563062330470700e+01 8.972017321865148176e+01 9.262592413321371509e+01 1.169418724785632264e+02 1.090441746808485988e+02 9.466291137970490865e+01 9.818585762130169314e+01 8.409915863782687495e+01
1.019955465940285535e+02 8.460395034719066132e+01 9.284970613811742624e+01 8.809040503608905226e+01 1.195988449467526920e+02 9.011298829527996190e+01 1.086143682522814515e+02 1.010797597226371636e+02 8.773387585699566671e+01
8.143684005166876716e+01 1.030771366523286332e+02 9.289679459786003690e+01 8.355996798060684227e+01 8.934177750158619347e+01 1.117287404444856094e+02 8.987613985161536334e+01 9.891949540980222366e+01 1.014414456521172241e+02
1.101168381756211687e+02 8.125559247831635901e+01 9.297307371929346687e+01 1.037638604032546255e+02 1.165593155476776133e+02 8.665868433302030382e+01 8.022868082857097249e+01 9.052274518205018694e+01 1.068742585677996004e+02
1.148933765513250762e+02 9.049728343490960469e+01 1.061777395201128797e+02 1.091679483112409628e+02 1.020143196158639398e+02 1.052520954144057157e+02 8.746949130243400816e+01 1.062266876168477978e+02 1.064999226098191230e+02
9.434769634922081138e+01 9.263557531472272899e+01 1.025489613496829264e+02 1.065697725487844991e+02 9.176673994004838164e+01 1.025334811289646950e+02 8.376036088163114357e+01 8.889995581501210609e+01 9.857232887871715832e+01
1.019023109591249465e+02 1.103414539193240529e+02 9.398940564800702191e+01 8.606522608625624571e+01 8.947034393924985807e+01 1.170836349021596163e+02 8.985575594785913722e+01 8.965727838299729058e+01 9.144511271178296852e+01
9.084590352217946929e+01 9.572656500198877438e+01 9.644881450899720221e+01 8.707868650478542349e+01 9.405396833370090803e+01 8.628027583633679853e+01 1.065162058187202092e+02 9.451621669973279438e+01 8.786778965170363165e+01
1.017978443141730907e+02 9.542872357557838825e+01 8.713631198694771740e+01 1.021144791581367031e+02 1.000012847389290869e+02 8.605850861871550705e+01 1.047122395881239072e+02 9.563440323264764231e+01 8.910655215387336625e+01
9.810858001093957625e+01 9.296875533340320885e+01 1.072711059865182222e+02 8.589280896339126059e+01 9.149783742777246687e+01 8.996963033455125469e+01 9.744598251918272069e+01 8.873572919693125982e+01 8.937451857739488048e+01
8.939545268110710197e+01 9.061408459359654444e+01 1.020395718157280527e+02 9.028100043681902775e+01 8.975108759987436713e+01 9.103415617054619702e+01 1.015504427208115459e+02 1.161752386227753533e+02 9.799587361088761384e+01
1.183255045954435332e+02 1.116175373051893587e+02 8.934084267133292201e+01 9.699600636445529744e+01 9.000862427850751146e+01 9.298175747879916742e+01 9.371031191303246999e+01 1.012358066494436457e+02 9.849712344077516946e+01
7.975672135836914833e+01 8.848450755601872686e+01 9.607368393622545000e+01 1.163690294947533630e+02 9.796082868781644493e+01 9.199243527154847300e+01 9.358382135979429961e+01 1.040630254353582131e+02 9.688781489346803255e+01
8.736796127806154288e+01 1.017027837412568516e+02 9.913298189827568763e+01 9.760034880907655008e+01 1.009889179478815890e+02 1.030792999682114583e+02 9.008120951821614142e+01 1.084523901148967155e+02 9.777590946057296151e+01
9.310181166236948513e+01 8.813606501859183595e+01 1.014811663402834938e+02 9.758634667965748122e+01 9.623211042609933941e+01 9.277236035140037984e+01 9.893600449147390918e+01 1.059233345393981409e+02 9.354482771800184082e+01
1.052578546070482446e+02 9.119162363950630379e+01 1.057548509673583084e+02 8.692161785145432873e+01 1.148735315365468921e+02 1.066656371485970141e+02 9.903123235782351230e+01 1.101785010638910762e+02 9.031274841624684768e+01
1.055676916153986440e+02 1.020357976097351838e+02 9.719195069604435844e+01 9.821576582616961559e+01 1.062138025691150176e+02 1.003630653168909248e+02 9.460200236059989720e+01 8.889896456410052394e+01 8.497436291439684908e+01
1.050137673474263664e+02 8.838772509477568917e+01 1.049463423818927197e+02 1.066653524877787902e+02 9.233107360933982477e+01 9.511817448180704559e+01 1.002027987996123954e+02 1.037851008005980020e+02 1.012658204719760988e+02
9.582526056763343547e+01 1.054574493279537961e+02 1.054749121600760731e+02 9.893094289680547604e+01 9.265208458245477630e+01 8.902816845355688713e+01 9.088250827288982236e+01 9.986488849066837759e+01 1.033059460867216472e+02
9.387416038501284277e+01 1.175114791698044314e+02 1.056136695812841708e+02 1.185648556492852208e+02 8.158248742203647907e+01 9.428348604066870564e+01 9.429248594707178199e+01 9.736905683713385429e+01 9.899535598134005454e+01
1.097049242827799986e+02 9.780598025333056000e+01 9.028883865513537899e+01 1.115597915851076749e+02 8.762742390142588533e+01 1.003751537848615385e+02 1.109089032287777457e+02 9.924222305442447123e+01 9.183927849141676347e+01
1.088228038804661253e+02 1.102954154791832480e+02 9.450728516717825300e+01 8.887585014585849308e+01 8.965158447584099122e+01 1.038845674910946713e+02 1.085379293559261527e+02 8.798631742302316638e+01 1.026319203836595051e+02
9.198630552052911469e+01 9.158921293046958567e+01 9.557623737062145608e+01 9.421458163131913466e+01 9.265610301535289750e+01 9.777582661208812453e+01 1.222886467035217493e+02 9.113613777674184746e+01 1.093135786499798172e+02
9.514489165716956620e+01 9.732568612910525019e+01 1.024812099260672653e+02 9.561759349019671106e+01 9.509124914312577914e+01 8.229505699535457097e+01 8.547875607288992228e+01 9.597126775076436900e+01 9.050159329587722823e+01
9.398406821570830516e+01 9.804915845705436084e+01 8.830362654259468513e+01 1.094194465552625388e+02 9.945524801260646086e+01 7.976813493893675400e+01 8.418286201341854280e+01 9.733061278298656305e+01 8.759199293516525131e+01
9.483433468754354578e+01 1.002973715202170268e+02 9.851079856652526701e+01 1.053962105352692618e+02 1.017159158489980655e+02 8.690231359580195658e+01 9.280835730468233180e+01 7.364627197835126537e+01 1.111785870453904579e+02
1.032950930571056745e+02 1.023985853943588751e+02 8.601127789093639819e+01 9.929079927840655273e+01 1.159886046409797302e+02 8.761683586959266279e+01 1.122757582618419860e+02 9.571811625775804089e+01 9.751036279033222343e+01
9.591481005224744649e+01 9.481235532829867907e+01 1.102081131359260411e+02 1.081400969353433936e+02 1.239500945496437794e+02 1.010924118795783500e+02 1.006743350370645800e+02 1.008276595481968343e+02 9.104785593802186838e+01
1.017927781419890039e+02 9.656687801398010151e+01 1.046658841040490415e+02 9.807271248330837921e+01 9.219657839518714582e+01 1.173457513857823926e+02 9.897623997503816895e+01 9.449452549727737960e+01 1.050982447488661649e+02
9.755344586772454818e+01 1.056331778625473703e+02 8.813741128999109264e+01 9.595649601112124572e+01 9.270760051738821517e+01 1.026275492571884058e+02 1.084604142743002342e+02 1.135989212038174117e+02 1.092857896895689578e+02
9.899430620960364990e+01 9.184480042053522197e+01 9.945681841471959217e+01 8.621476448284720107e+01 9.994651823009238001e+01 1.104853826635820440e+02 1.096686455100259110e+02 1.091688763508504394e+02 1.082027908442368300e+02
9.767728755247041761e+01 1.066115117245653892e+02 9.855358130863140786e+01 9.526217813830979253e+01 9.754099628524646448e+01 8.774255306303314228e+01 1.026257368275530553e+02 1.072408974466458176e+02 1.110886684846772567e+02
9.760320831213094550e+01 1.124802370225531547e+02 9.202503903596874579e+01 1.034733022327477556e+02 9.593713553396413829e+01 9.608539687352677561e+01 9.464633270412895172e+01 1.084099559434902318e+02 1.054892474658283703e+02
9.877578526606846765e+01 9.080862480561702910e+01 9.998398060683865651e+01 1.101974935757475862e+02 8.501632596354126292e+01 1.137276680088868943e+02 1.077912170226395290e+02 9.426766086776342490e+01 1.024223961481350926e+02
8.798101604313941948e+01 1.046792942784058340e+02 1.019363845348622704e+02 1.061497810520990868e+02 8.508292899580963820e+01 9.201095403706310094e+01 1.069365069195411309e+02 1.005440982617786574e+02 9.597744836604402963e+01
9.951976986677715331e+01 8.959003531431523015e+01 1.045040048692159758e+02 1.145219297192633690e+02 8.375483193505148449e+01 1.006970541161431925e+02 1.110628037565012107e+02 1.048178914275044065e+02 1.084475490386176801e+02
1.147051760778021787e+02 9.260916759334517678e+01 9.383986489847137591e+01 1.035095719993243648e+02 1.122922498937753630e+02 1.102892984283646456e+02 9.749445202906413499e+01 8.661700843059152533e+01 1.087626281344557952e+02
8.579912348030498492e+01 1.006986381755481972e+02 9.987932755148516151e+01 1.029127621521520268e+02 1.021602623358258199e+02 9.506479624672958550e+01 9.903124737782832199e+01 1.106122285256837472e+02 8.667209765245392816e+01
9.369117864506189619e+01 9.602564126749068407e+01 1.073581710009942469e+02 1.009233685405279743e+02 9.461850416918146323e+01 9.749551412570721709e+01 1.146303161434719016e+02 9.495003311957428593e+01 9.493573813430144526e+01
9.498981022438911737e+01 9.551509959283181672e+01 1.083241727164298140e+02 9.136210582625174936e+01 1.194288444811009811e+02 8.495706000605336783e+01 7.449966855636603213e+01 9.089720915656673128e+01 9.609767035591181639e+01
1.021835798807756390e+02 1.146206993428606893e+02 9.089315647416998445e+01 1.115178232171043646e+02 1.128882254261967830e+02 7.885927553624178188e+01 8.405354859756553765e+01 9.251321258467602604e+01 1.034231130448982441e+02
1.010600922883398596e+02 1.119262360047413694e+02 1.093242419333282527e+02 1.218356080469502842e+02 1.103310217770561081e+02 7.580132288599055812e+01 8.175255524514658134e+01 9.386800527246582249e+01 1.214390373188746111e+02
9.648702322247551422e+01 9.828121615216363693e+01 1.105124364012578155e+02 1.147874045665184610e+02 1.034270856695477505e+02 7.846328578567829481e+01 9.658923992588391627e+01 1.051502000869461426e+02 9.565960807902654039e+01
9.684508950793993165e+01 9.363850793215735280e+01 1.072817570287592162e+02 1.097596312568346946e+02 1.118875589004469759e+02 9.537878761092966329e+01 9.670952309495079646e+01 1.072508469578385899e+02 9.158573298875552382e+01
9.930744587467383155e+01 9.661152173913728802e+01 1.112662146172280728e+02 8.875191752805639567e+01 1.032895822559815997e+02 1.086463373816918363e+02 9.359993434762061781e+01 9.900903992700713729e+01 8.179139781654922103e+01
1.091793021668674726e+02 9.705338954545007368e+01 9.903469902814947545e+01 9.845005755873467024e+01 9.310615438977045244e+01 1.063273210980270846e+02 1.108262996814624302e+02 1.011258486587805976e+02 9.417882107439638162e+01
1.089842848696912085e+02 9.660891244791400823e+01 9.469099455938592769e+01 9.920081244194631154e+01 1.076793223310584438e+02 1.185245720686520201e+02 1.181579935019305054e+02 1.022462481795994620e+02 9.343785375438733354e+01
1.095471410251078623e+02 8.105766543149539416e+01 1.019745662811798326e+02 1.014584239705539233e+02 1.097830173101490914e+02 1.204314159257540808e+02 9.496288779149375614e+01 1.180459296718112938e+02 9.354041974680600902e+01
8.738095726220169013e+01 9.550843449856049006e+01 1.001876903328319202e+02 9.016583946699218188e+01 1.039387094891002619e+02 1.064033746111263241e+02 8.385769362575237551e+01 1.186290980030582602e+02 9.805733169128687621e+01
9.583738143756144723e+01 1.093836835935615852e+02 9.566691921904890705e+01 1.081262493256910346e+02 1.037150841712032729e+02 1.019349645711482708e+02 8.887880062534422621e+01 1.173379949873725820e+02 9.701526902476264524e+01
1.060317901528877940e+02 1.074115575097798398e+02 9.258526856738247091e+01 1.034457122627419920e+02 1.078097388764912523e+02 9.491097452115890576e+01 9.138625896425928374e+01 1.160798254586262033e+02 1.051929511142137130e+02
1.058782983326493792e+02 8.897372898267312280e+01 8.715285796184602418e+01 9.649001448119680902e+01 1.135618712441261664e+02 1.013577035861893449e+02 1.016340193951352404e+02 8.378829524544522656e+01 1.072109100604573371e+02
9.548857878335249438e+01 7.895522640816945170e+01 9.675843338401729454e+01 9.754630705727434759e+01 8.931020803573881039e+01 9.177672582854646066e+01 8.757414383709215144e+01 1.135733041324176327e+02 1.084693982870133482e+02
1.114824563205712451e+02 1.077313352597547293e+02 9.952353823695199253e+01 9.173889714553706654e+01 7.834629565241553451e+01 9.366253941454229448e+01 9.660703275364187448e+01 1.093655656266136305e+02 9.161374252299806642e+01
9.055452227783008823e+01 1.027226359449838355e+02 9.447912343443556438e+01 8.972083795420060426e+01 8.641611804928953688e+01 1.043378430476469561e+02 9.473484737010521428e+01 9.270299514554409370e+01 1.012349375404381249e+02
1.029839379110177333e+02 9.779303703931404357e+01 9.733615417016193305e+01 8.381669413292732429e+01 8.963803498485951593e+01 1.081711561184215498e+02 8.783784730145472963e+01 1.095894303468465409e+02 9.082345451553365479e+01
1.056315116002156174e+02 8.877692977383941297e+01 9.857113000636579159e+01 8.679663927713446014e+01 9.831514448069562206e+01 1.051217795359275584e+02 1.183252239169609368e+02 1.077689215630053781e+02 1.107567879811387428e+02
9.885214322215696825e+01 1.093069674089148862e+02 8.832449247915286605e+01 9.635112900039028716e+01 9.767023687058070891e+01 1.050344731764416508e+02 1.069571333915063178e+02 1.111661313463628034e+02 1.186979872669101752e+02
1.061206403044122766e+02 1.061533767814808726e+02 1.107665589874644354e+02 9.381522032226786223e+01 1.105734094627024007e+02 9.940638509725333449e+01 9.455911878140763349e+01 1.035033839813962970e+02 1.011090184483270775e+02
