log.prior	log.likelihood	log.likelihood.test.set
-8.319247204088881062e+02 0.000000000000000000e+00 -1.681901489691318830e+01
-8.512445344598995689e+02 0.000000000000000000e+00 -1.776595327701626559e+01
-8.497792085040081247e+02 0.000000000000000000e+00 -1.812588013681967425e+01
-8.511021887713459364e+02 0.000000000000000000e+00 -1.758306652940697745e+01
-8.606941507636299775e+02 0.000000000000000000e+00 -1.843971665452706077e+01
-8.687929334684963578e+02 0.000000000000000000e+00 -1.844958583864389823e+01
-8.833416603552498145e+02 0.000000000000000000e+00 -1.858211931248249016e+01
-8.717014287328844375e+02 0.000000000000000000e+00 -1.893347400565572514e+01
-8.547351800580453300e+02 0.000000000000000000e+00 -1.917864603677638513e+01
-8.609874431182583976e+02 0.000000000000000000e+00 -1.837286420977928003e+01
-8.444682288439232707e+02 0.000000000000000000e+00 -1.844915862246487848e+01
-8.384287957649885357e+02 0.000000000000000000e+00 -1.831537127880351079e+01
-8.466756346073586883e+02 0.000000000000000000e+00 -1.819333170677384715e+01
-8.588167533523487691e+02 0.000000000000000000e+00 -1.859594604747404389e+01
-8.713105579733284003e+02 0.000000000000000000e+00 -1.890751549816096144e+01
-8.687538732358120797e+02 0.000000000000000000e+00 -1.914666546537937108e+01
-8.723204076386139150e+02 0.000000000000000000e+00 -1.801673610770464506e+01
-8.580980055538371971e+02 0.000000000000000000e+00 -1.854695726645955745e+01
-8.888262652652872475e+02 0.000000000000000000e+00 -1.808711427013838602e+01
-8.995762581711446728e+02 0.000000000000000000e+00 -1.845862859109791998e+01
-8.863936778133827374e+02 0.000000000000000000e+00 -1.776013966998422688e+01
-8.711647790588899625e+02 0.000000000000000000e+00 -1.744273142641151253e+01
-8.555919154471562251e+02 0.000000000000000000e+00 -1.742986779974502554e+01
-8.605160295245977977e+02 0.000000000000000000e+00 -1.858030215761320392e+01
-8.663040949880203243e+02 0.000000000000000000e+00 -1.828138714552359545e+01
-8.639669606321995161e+02 0.000000000000000000e+00 -1.761654198953648631e+01
-8.795531813635423077e+02 0.000000000000000000e+00 -1.979453447290426027e+01
-8.574744371813673069e+02 0.000000000000000000e+00 -2.124810512479739089e+01
-8.544874717061865113e+02 0.000000000000000000e+00 -2.154885367160221676e+01
-8.282605674534729587e+02 0.000000000000000000e+00 -2.104465997754927287e+01
-8.351531307333978020e+02 0.000000000000000000e+00 -2.127372416476964645e+01
-8.542960683009919194e+02 0.000000000000000000e+00 -2.053552948599379135e+01
-8.599947745683891753e+02 0.000000000000000000e+00 -1.898638919485250653e+01
-8.536736659754259335e+02 0.000000000000000000e+00 -1.980589160123520287e+01
-8.472332558939001501e+02 0.000000000000000000e+00 -1.916252392548334171e+01
-8.641314197785796978e+02 0.000000000000000000e+00 -1.798879879638919022e+01
-8.745374341775702760e+02 0.000000000000000000e+00 -1.823606826887029797e+01
-8.815824914493069855e+02 0.000000000000000000e+00 -1.913772774597150317e+01
-8.704752190492102955e+02 0.000000000000000000e+00 -1.978544102914138136e+01
-8.667035438735908883e+02 0.000000000000000000e+00 -1.982049608923112771e+01
-8.693584978778503682e+02 0.000000000000000000e+00 -2.005940744713963397e+01
-8.867010882408817452e+02 0.000000000000000000e+00 -1.993386690988158705e+01
-9.007921082370427257e+02 0.000000000000000000e+00 -2.126415222577801956e+01
-9.220917074255551142e+02 0.000000000000000000e+00 -2.076141218074590711e+01
-9.312916191896838427e+02 0.000000000000000000e+00 -2.041875287446248421e+01
-8.957781189268446269e+02 0.000000000000000000e+00 -1.896346441337033184e+01
-9.174507737247010937e+02 0.000000000000000000e+00 -1.900740933531862709e+01
-9.407405854433116019e+02 0.000000000000000000e+00 -1.904477580836282868e+01
-9.107726775628873384e+02 0.000000000000000000e+00 -1.893305645111458091e+01
-9.068552358148713211e+02 0.000000000000000000e+00 -1.965393834793351857e+01
-9.068162906193988420e+02 0.000000000000000000e+00 -1.935478682047435939e+01
-9.147262555707911815e+02 0.000000000000000000e+00 -2.017557890116161445e+01
-9.267075629072394349e+02 0.000000000000000000e+00 -1.893616797869768220e+01
-9.105421979939033008e+02 0.000000000000000000e+00 -1.937192928195470643e+01
-9.228917067216755186e+02 0.000000000000000000e+00 -1.986985794593034882e+01
-9.434442034172564036e+02 0.000000000000000000e+00 -1.982890730954019887e+01
-9.347934888904760555e+02 0.000000000000000000e+00 -2.042303371273641233e+01
-9.290199777309381943e+02 0.000000000000000000e+00 -2.104898089236769465e+01
-9.440877387648040440e+02 0.000000000000000000e+00 -2.133989466491416920e+01
-9.460766719193284189e+02 0.000000000000000000e+00 -2.175027573561170868e+01
-9.621227800314050000e+02 0.000000000000000000e+00 -2.163585579266394632e+01
-9.364880645219514008e+02 0.000000000000000000e+00 -2.030279783398475502e+01
-9.384799232299894811e+02 0.000000000000000000e+00 -1.913766589590238709e+01
-9.316220044388358019e+02 0.000000000000000000e+00 -1.949449180042822150e+01
-9.427125294837420597e+02 0.000000000000000000e+00 -1.884593339005009227e+01
-9.205164795473749564e+02 0.000000000000000000e+00 -2.001882483967044379e+01
-9.102235708059833996e+02 0.000000000000000000e+00 -1.954457884328125772e+01
-9.165530728246041008e+02 0.000000000000000000e+00 -2.029739004986072359e+01
-9.416416137712824366e+02 0.000000000000000000e+00 -1.984798634000952688e+01
-9.233104149785019672e+02 0.000000000000000000e+00 -1.851424726188535885e+01
-9.096673508790447613e+02 0.000000000000000000e+00 -1.893445115610153096e+01
-9.102894572599126377e+02 0.000000000000000000e+00 -1.954518608879722308e+01
-8.931785068736419362e+02 0.000000000000000000e+00 -1.914148846493287692e+01
-8.859592232531958871e+02 0.000000000000000000e+00 -1.908761366755024369e+01
-8.965247101702375403e+02 0.000000000000000000e+00 -1.949981739653246393e+01
-8.594977383507941795e+02 0.000000000000000000e+00 -1.977774358311359038e+01
-8.490958410666163445e+02 0.000000000000000000e+00 -2.048404540623944570e+01
-8.593447800083185939e+02 0.000000000000000000e+00 -2.037446365608843735e+01
-8.838269180650875114e+02 0.000000000000000000e+00 -2.087735077076865764e+01
-9.042956552535916899e+02 0.000000000000000000e+00 -2.081681198310627678e+01
-9.233506535172991789e+02 0.000000000000000000e+00 -2.038165033783691626e+01
-9.147863793724072821e+02 0.000000000000000000e+00 -2.047963393533315468e+01
-9.269934075252178900e+02 0.000000000000000000e+00 -2.108110092012964287e+01
-9.093317045547744328e+02 0.000000000000000000e+00 -2.135891848369510626e+01
-9.324023738891388575e+02 0.000000000000000000e+00 -2.140544991408079056e+01
-9.002724912622841202e+02 0.000000000000000000e+00 -2.090909578724313178e+01
-9.170915548586289106e+02 0.000000000000000000e+00 -2.098822802022445444e+01
-9.054507193375357019e+02 0.000000000000000000e+00 -1.917215083425057287e+01
-8.983881182641240457e+02 0.000000000000000000e+00 -2.104939847175759837e+01
-8.834210538740463790e+02 0.000000000000000000e+00 -2.031245650517398360e+01
-8.991511567340189686e+02 0.000000000000000000e+00 -1.985463311962452337e+01
-8.804867914294474076e+02 0.000000000000000000e+00 -2.004769562325790844e+01
-9.004478061536094629e+02 0.000000000000000000e+00 -1.946763123195314904e+01
-8.976344416181668748e+02 0.000000000000000000e+00 -1.914605986022137074e+01
-8.894716929068348463e+02 0.000000000000000000e+00 -1.882224143509061776e+01
-8.916448955784478585e+02 0.000000000000000000e+00 -1.927975944508823147e+01
-9.072572159467223400e+02 0.000000000000000000e+00 -1.813791944898767383e+01
-8.826843840326562258e+02 0.000000000000000000e+00 -1.780756021677836998e+01
-8.852959203745583636e+02 0.000000000000000000e+00 -1.771026887489391299e+01
-8.975225415987649740e+02 0.000000000000000000e+00 -1.861077602682743759e+01
-8.957727005273181931e+02 0.000000000000000000e+00 -1.871237799332439522e+01
-8.838606498178294260e+02 0.000000000000000000e+00 -1.901069078701482340e+01
-8.670703085689187901e+02 0.000000000000000000e+00 -1.883433560556031239e+01
-8.703848762307637799e+02 0.000000000000000000e+00 -1.850819475514659018e+01
-8.822155108775107237e+02 0.000000000000000000e+00 -1.856040920129485983e+01
-8.886273380388481655e+02 0.000000000000000000e+00 -1.869542598508479614e+01
-8.635363727848730377e+02 0.000000000000000000e+00 -1.904578003095279826e+01
-8.506098700783040840e+02 0.000000000000000000e+00 -2.050356176336819658e+01
-8.583448082937619574e+02 0.000000000000000000e+00 -1.950421992275101957e+01
-8.503071253668611007e+02 0.000000000000000000e+00 -1.904424289522451375e+01
-8.633882325586453135e+02 0.000000000000000000e+00 -1.909132796103635599e+01
-8.497214552760951847e+02 0.000000000000000000e+00 -1.942643312283402679e+01
-8.473250266406332685e+02 0.000000000000000000e+00 -1.995063492685407880e+01
-8.676598372573912457e+02 0.000000000000000000e+00 -1.954429751103586455e+01
-8.492871357104036178e+02 0.000000000000000000e+00 -1.948151741466040221e+01
-8.704242775397385685e+02 0.000000000000000000e+00 -2.002835693163132191e+01
-8.621513560909571652e+02 0.000000000000000000e+00 -1.981884123920782770e+01
-8.787619200511218196e+02 0.000000000000000000e+00 -1.877304780373765425e+01
-8.905144836858921735e+02 0.000000000000000000e+00 -1.839701122957350776e+01
-8.904375057770356534e+02 0.000000000000000000e+00 -1.854197882175796508e+01
-8.889070447994838560e+02 0.000000000000000000e+00 -1.854741303051318368e+01
-8.913068293895383931e+02 0.000000000000000000e+00 -1.869290623133468898e+01
-8.986816185361354883e+02 0.000000000000000000e+00 -1.919227521550602944e+01
-8.879678469095915716e+02 0.000000000000000000e+00 -1.894987888450529567e+01
-8.968901046364662761e+02 0.000000000000000000e+00 -1.783688700062327825e+01
-9.118307002878402727e+02 0.000000000000000000e+00 -1.860515219936856113e+01
-9.187287711401195338e+02 0.000000000000000000e+00 -1.860386967421253246e+01
-9.055193304110291592e+02 0.000000000000000000e+00 -1.906267792512342396e+01
-9.044943412787811212e+02 0.000000000000000000e+00 -1.772105093456789859e+01
-9.031345311220261465e+02 0.000000000000000000e+00 -1.902443006057146135e+01
-8.966050912497655645e+02 0.000000000000000000e+00 -1.889071047586423902e+01
-8.917900317877497400e+02 0.000000000000000000e+00 -1.954942740532700896e+01
-9.044056776206488166e+02 0.000000000000000000e+00 -2.041955041870471632e+01
-8.889776790919120231e+02 0.000000000000000000e+00 -1.947600176991898024e+01
-8.861345135423681540e+02 0.000000000000000000e+00 -1.919243325975689629e+01
-8.969758647847886550e+02 0.000000000000000000e+00 -1.918189422132894606e+01
-8.935344393217542347e+02 0.000000000000000000e+00 -1.834647762423306006e+01
-8.939802521438400618e+02 0.000000000000000000e+00 -1.738306002269091266e+01
-9.158277634436941526e+02 0.000000000000000000e+00 -1.741282080075127681e+01
-9.211754582689845847e+02 0.000000000000000000e+00 -1.673014327188360539e+01
-9.234594840466077130e+02 0.000000000000000000e+00 -1.771838334939488391e+01
-9.306310379514649185e+02 0.000000000000000000e+00 -1.736575332654676629e+01
-9.386556835977991113e+02 0.000000000000000000e+00 -1.740798008733956692e+01
-9.609907161790555392e+02 0.000000000000000000e+00 -1.720147903585549898e+01
-9.648281639854761806e+02 0.000000000000000000e+00 -1.697736794851579134e+01
-9.740137694955531060e+02 0.000000000000000000e+00 -1.656981042788015657e+01
-9.642779722972788932e+02 0.000000000000000000e+00 -1.624796566173155554e+01
-9.547772185266221641e+02 0.000000000000000000e+00 -1.706695972424277841e+01
-9.521384304261490570e+02 0.000000000000000000e+00 -1.640635288717375317e+01
-9.582198985409013403e+02 0.000000000000000000e+00 -1.743393195248195582e+01
-9.521973583173271436e+02 0.000000000000000000e+00 -1.696063733413770080e+01
-9.501232290672144245e+02 0.000000000000000000e+00 -1.772185130116720586e+01
-9.477060359887307186e+02 0.000000000000000000e+00 -1.837984143143518168e+01
-9.477290290289346331e+02 0.000000000000000000e+00 -1.870769451383867477e+01
-9.445250780316489454e+02 0.000000000000000000e+00 -1.865838061610368470e+01
-9.440106359232594286e+02 0.000000000000000000e+00 -1.881708553409664830e+01
-9.315135295075938302e+02 0.000000000000000000e+00 -1.848028540530746966e+01
-9.401202446442786140e+02 0.000000000000000000e+00 -1.756037149348179582e+01
-9.561667340477180232e+02 0.000000000000000000e+00 -1.707827322411299065e+01
-9.800926406832247721e+02 0.000000000000000000e+00 -1.722955336128032400e+01
-9.547390653641635936e+02 0.000000000000000000e+00 -1.677451431781028646e+01
-9.350574619358679911e+02 0.000000000000000000e+00 -1.705910296239518686e+01
-9.326806669493480513e+02 0.000000000000000000e+00 -1.727833153537588373e+01
-9.176750926968931026e+02 0.000000000000000000e+00 -1.821945853023743211e+01
-9.424337717965070169e+02 0.000000000000000000e+00 -1.873160216414238732e+01
-9.591221109202065236e+02 0.000000000000000000e+00 -1.891374570671652577e+01
-9.582564626947311126e+02 0.000000000000000000e+00 -1.896934200512266955e+01
-9.554767311447454858e+02 0.000000000000000000e+00 -1.894767868414099610e+01
-9.658257074875623402e+02 0.000000000000000000e+00 -1.864352902579582860e+01
-9.617118293228738821e+02 0.000000000000000000e+00 -1.823085700408593368e+01
-9.752888614220244108e+02 0.000000000000000000e+00 -1.842614666346493379e+01
-9.623820962502065868e+02 0.000000000000000000e+00 -1.890973545408479595e+01
-9.485228800823811071e+02 0.000000000000000000e+00 -1.913353758912212754e+01
-9.512675352943419966e+02 0.000000000000000000e+00 -1.900530951077300301e+01
-9.418651578042273513e+02 0.000000000000000000e+00 -1.833374387813842077e+01
-9.470021120631705571e+02 0.000000000000000000e+00 -1.774446997118369040e+01
-9.413501350762792299e+02 0.000000000000000000e+00 -1.728848478812956557e+01
-9.349903159808350210e+02 0.000000000000000000e+00 -1.781356249279576787e+01
-9.088316574993976928e+02 0.000000000000000000e+00 -1.750930381364685218e+01
-9.048696837683694412e+02 0.000000000000000000e+00 -1.672506289832102766e+01
-9.127976933027516679e+02 0.000000000000000000e+00 -1.670732535596560808e+01
-9.168754621742129984e+02 0.000000000000000000e+00 -1.747875827436713791e+01
-9.138176254089555641e+02 0.000000000000000000e+00 -1.804316427619028218e+01
-8.913970328059494932e+02 0.000000000000000000e+00 -1.745996025709212063e+01
-8.825421552515679195e+02 0.000000000000000000e+00 -1.730458665190504064e+01
-8.784604149164546243e+02 0.000000000000000000e+00 -1.858906907822122889e+01
-8.780390756776629360e+02 0.000000000000000000e+00 -1.822284543709425009e+01
-8.939608734630940035e+02 0.000000000000000000e+00 -1.755512598133577740e+01
-9.022298923602324976e+02 0.000000000000000000e+00 -1.712432725621462737e+01
-8.870433780246233937e+02 0.000000000000000000e+00 -1.689449910993525350e+01
-9.076111963746768652e+02 0.000000000000000000e+00 -1.711216198170176028e+01
-9.084265116265278266e+02 0.000000000000000000e+00 -1.783279685265272008e+01
-8.911281124335444019e+02 0.000000000000000000e+00 -1.802414260639693566e+01
-9.178357697524453442e+02 0.000000000000000000e+00 -1.743961562905857932e+01
-9.255660147516784946e+02 0.000000000000000000e+00 -1.740551047740278534e+01
-9.039581869197029391e+02 0.000000000000000000e+00 -1.810749374212574025e+01
-8.901936739203090383e+02 0.000000000000000000e+00 -1.854205899777146271e+01
-8.934948559656306770e+02 0.000000000000000000e+00 -1.858258441105624570e+01
-8.955090568711556216e+02 0.000000000000000000e+00 -1.870439122794154230e+01
-8.899408121100543667e+02 0.000000000000000000e+00 -1.864741859186509032e+01
-8.968752508249165203e+02 0.000000000000000000e+00 -1.925342210138128962e+01
-9.265329002058215337e+02 0.000000000000000000e+00 -1.936370314256768665e+01
-9.066367921392870812e+02 0.000000000000000000e+00 -1.934941315430556585e+01
-8.907550984542090191e+02 0.000000000000000000e+00 -1.909460010631092075e+01
-8.907505643067103165e+02 0.000000000000000000e+00 -1.964330813212451687e+01
-8.902686543148533929e+02 0.000000000000000000e+00 -1.988418880078900486e+01
-8.548737818808501743e+02 0.000000000000000000e+00 -1.982697262264500182e+01
-8.585849509896074778e+02 0.000000000000000000e+00 -1.919975080181303895e+01
-8.388954068961988924e+02 0.000000000000000000e+00 -1.894745879462294624e+01
-8.360050888504761133e+02 0.000000000000000000e+00 -1.819533660800101416e+01
-8.631814770112490578e+02 0.000000000000000000e+00 -1.855310357126602128e+01
-8.501147900183873389e+02 0.000000000000000000e+00 -1.828653298480399769e+01
-8.698553589731761804e+02 0.000000000000000000e+00 -1.807266101904255606e+01
-8.990009053199879645e+02 0.000000000000000000e+00 -1.948404128093052634e+01
-8.833091726110872060e+02 0.000000000000000000e+00 -1.846618183597674090e+01
-8.889370828117412202e+02 0.000000000000000000e+00 -1.807764690095939386e+01
-8.767975759924096337e+02 0.000000000000000000e+00 -1.786428288607294235e+01
-8.960043511502036608e+02 0.000000000000000000e+00 -1.826461618514237273e+01
-9.129836504560040567e+02 0.000000000000000000e+00 -1.837687701244615823e+01
-8.989781533721427422e+02 0.000000000000000000e+00 -1.899121784604569996e+01
-8.962317868428085603e+02 0.000000000000000000e+00 -1.846036931031062522e+01
-8.851752669713836212e+02 0.000000000000000000e+00 -1.839810994441833714e+01
-8.893393026934875252e+02 0.000000000000000000e+00 -1.857611818095094236e+01
-8.771400661327730859e+02 0.000000000000000000e+00 -1.905204399243903879e+01
-8.926058415897125542e+02 0.000000000000000000e+00 -1.991616037605955114e+01
-8.892526668410398543e+02 0.000000000000000000e+00 -1.949106470111136957e+01
-8.925523331297848699e+02 0.000000000000000000e+00 -1.906285922489045959e+01
-9.080930348469910314e+02 0.000000000000000000e+00 -1.874874917382592798e+01
-8.920635767926017934e+02 0.000000000000000000e+00 -1.869720086654675129e+01
-9.095232472409712727e+02 0.000000000000000000e+00 -1.960504241356828459e+01
-8.791266531260856709e+02 0.000000000000000000e+00 -1.900155005366556793e+01
-8.630773019903392651e+02 0.000000000000000000e+00 -2.034564641717541633e+01
-8.587081568965828637e+02 0.000000000000000000e+00 -2.056048021734964948e+01
-8.727484367329184352e+02 0.000000000000000000e+00 -2.095583363123702725e+01
-8.753814676741833409e+02 0.000000000000000000e+00 -2.091723740731204373e+01
-8.506376270561619322e+02 0.000000000000000000e+00 -2.164335248801860700e+01
-8.433587049435136578e+02 0.000000000000000000e+00 -2.184205736099838191e+01
-8.446955150280873568e+02 0.000000000000000000e+00 -2.099557874582860961e+01
-8.321251579065510668e+02 0.000000000000000000e+00 -2.092346628119173602e+01
-8.380111581579790254e+02 0.000000000000000000e+00 -2.118898370536936682e+01
-8.465337770233862784e+02 0.000000000000000000e+00 -1.999328815311523044e+01
-8.339842760894396179e+02 0.000000000000000000e+00 -1.970109085563265694e+01
-8.390713087555636776e+02 0.000000000000000000e+00 -2.021541970563104940e+01
-8.317110436231866970e+02 0.000000000000000000e+00 -1.943384218250105278e+01
-8.569732813300057614e+02 0.000000000000000000e+00 -1.896694869950795237e+01
-8.742949599954067708e+02 0.000000000000000000e+00 -1.869637413086415734e+01
-8.717632953474868600e+02 0.000000000000000000e+00 -1.898772179989940412e+01
-8.861366309066332860e+02 0.000000000000000000e+00 -1.941495002911506162e+01
-9.045668226339977309e+02 0.000000000000000000e+00 -1.986836101295595824e+01
-9.050102892960869667e+02 0.000000000000000000e+00 -2.047556705085141004e+01
-9.163472958965280668e+02 0.000000000000000000e+00 -2.032805066601541455e+01
-9.390408006589671004e+02 0.000000000000000000e+00 -2.020410787546487086e+01
-9.174817182593924372e+02 0.000000000000000000e+00 -1.993995835711820064e+01
-8.847506537299967704e+02 0.000000000000000000e+00 -1.848075815886313933e+01
-8.730592847640825767e+02 0.000000000000000000e+00 -1.937570719384387985e+01
-8.598509750929711117e+02 0.000000000000000000e+00 -1.868202458582310044e+01
-8.652096442306369681e+02 0.000000000000000000e+00 -1.908169456168684519e+01
-8.598888043112362993e+02 0.000000000000000000e+00 -1.968719747175383361e+01
-8.870713970534648070e+02 0.000000000000000000e+00 -2.014935738258951403e+01
-8.757164698621414800e+02 0.000000000000000000e+00 -2.063848987162037929e+01
-8.649403030873834268e+02 0.000000000000000000e+00 -2.109452322867416285e+01
-8.762265003192035238e+02 0.000000000000000000e+00 -1.991348403254671950e+01
-8.693061176272938155e+02 0.000000000000000000e+00 -1.983395447430618219e+01
-8.951411772394935724e+02 0.000000000000000000e+00 -1.824921959735048915e+01
-9.079799466417127860e+02 0.000000000000000000e+00 -1.943435695234805394e+01
-8.788352796379774645e+02 0.000000000000000000e+00 -1.862716856752615513e+01
-8.957412206525281135e+02 0.000000000000000000e+00 -1.869344128576697983e+01
-8.953779799015896970e+02 0.000000000000000000e+00 -1.847469068484363675e+01
-8.930487424416457998e+02 0.000000000000000000e+00 -1.791918912139269082e+01
-8.859154207832492602e+02 0.000000000000000000e+00 -1.881728721749509248e+01
-8.651493618465410691e+02 0.000000000000000000e+00 -1.993968090766578882e+01
-8.617925530401655578e+02 0.000000000000000000e+00 -1.922329703147259750e+01
-8.704912777990820132e+02 0.000000000000000000e+00 -1.941095199196790588e+01
-8.878784191709430615e+02 0.000000000000000000e+00 -2.025614596920897270e+01
-8.862748497667067795e+02 0.000000000000000000e+00 -1.836850412583136460e+01
-8.870214014478053741e+02 0.000000000000000000e+00 -1.788661649797109021e+01
-8.804839499141714896e+02 0.000000000000000000e+00 -1.846169376273216756e+01
-9.002372878021867564e+02 0.000000000000000000e+00 -1.794100204771822860e+01
-8.947059047826114693e+02 0.000000000000000000e+00 -1.739857214356402437e+01
-8.986674698601094633e+02 0.000000000000000000e+00 -1.700770003855119228e+01
-8.875618074698703595e+02 0.000000000000000000e+00 -1.699577580686479905e+01
-8.793314350038043585e+02 0.000000000000000000e+00 -1.759032338128126582e+01
-8.760266734804503130e+02 0.000000000000000000e+00 -1.887406172743047250e+01
-8.874070294453949828e+02 0.000000000000000000e+00 -1.910444383273133440e+01
-8.733506097988633883e+02 0.000000000000000000e+00 -1.951284566659252562e+01
-8.669434159669111750e+02 0.000000000000000000e+00 -2.037792339899979766e+01
-8.690236803399232031e+02 0.000000000000000000e+00 -2.076471196248232332e+01
-8.889764862382303363e+02 0.000000000000000000e+00 -2.087751518841766085e+01
-8.734088508108247879e+02 0.000000000000000000e+00 -2.068766597324265888e+01
-8.824615424935510646e+02 0.000000000000000000e+00 -2.051243595862501934e+01
-8.943500812043944279e+02 0.000000000000000000e+00 -2.085916532234909937e+01
-8.923111715936480550e+02 0.000000000000000000e+00 -2.045959630702213872e+01
-8.733416933037764238e+02 0.000000000000000000e+00 -2.024406619654629935e+01
-8.604232196838339632e+02 0.000000000000000000e+00 -1.992314094978455330e+01
-8.471499774143744617e+02 0.000000000000000000e+00 -2.125237312069417328e+01
-8.614841087144936864e+02 0.000000000000000000e+00 -2.077129347541388427e+01
-8.703805085868630158e+02 0.000000000000000000e+00 -2.023095953315979045e+01
-8.655211564535566140e+02 0.000000000000000000e+00 -2.153341590969715469e+01
-8.893350793363877074e+02 0.000000000000000000e+00 -2.083785907843883933e+01
-8.950321218638849814e+02 0.000000000000000000e+00 -2.146164130697874839e+01
-9.209362329695277367e+02 0.000000000000000000e+00 -2.072058437004747589e+01
-9.305833594988082496e+02 0.000000000000000000e+00 -2.067155561984526457e+01
-8.985799863055126480e+02 0.000000000000000000e+00 -2.126420192287649513e+01
-8.796861585254069951e+02 0.000000000000000000e+00 -2.052451283940030180e+01
-8.711117526704081229e+02 0.000000000000000000e+00 -2.118843011175376034e+01
-8.770102876272613912e+02 0.000000000000000000e+00 -2.084397034317549924e+01
-8.825727581843855205e+02 0.000000000000000000e+00 -2.021082844913141230e+01
-8.550429572621936813e+02 0.000000000000000000e+00 -1.958067873846896134e+01
-8.542478152157711975e+02 0.000000000000000000e+00 -1.848105804477116010e+01
-8.601400800749902373e+02 0.000000000000000000e+00 -1.856770217863675043e+01
-8.682004322958268858e+02 0.000000000000000000e+00 -1.867263299322846137e+01
-8.921427010400707331e+02 0.000000000000000000e+00 -1.838391800260009745e+01
-8.749672047354597453e+02 0.000000000000000000e+00 -1.870886317377159003e+01
-8.664419547960937962e+02 0.000000000000000000e+00 -1.942495552553695859e+01
-8.548435563547664060e+02 0.000000000000000000e+00 -1.875054077991073598e+01
-8.667078885347386858e+02 0.000000000000000000e+00 -1.811352899057438037e+01
-8.666331442569212413e+02 0.000000000000000000e+00 -1.846443927308470734e+01
-8.257368398466959434e+02 0.000000000000000000e+00 -1.847248711005187261e+01
-8.300746015394544202e+02 0.000000000000000000e+00 -1.910824493610313368e+01
-8.429054955461745067e+02 0.000000000000000000e+00 -1.600924776447442355e+01
-8.342978888531986286e+02 0.000000000000000000e+00 -1.667800677811783316e+01
-8.186525072475071738e+02 0.000000000000000000e+00 -1.634137318349652901e+01
-8.513369146186022363e+02 0.000000000000000000e+00 -1.690233778128140329e+01
-8.805178977364006414e+02 0.000000000000000000e+00 -1.756266107248160324e+01
-8.989407837299132780e+02 0.000000000000000000e+00 -1.813094916275545643e+01
-8.794286853977470173e+02 0.000000000000000000e+00 -1.769674153964626839e+01
-8.793907152826473066e+02 0.000000000000000000e+00 -1.713855478063429416e+01
-8.798243732787351519e+02 0.000000000000000000e+00 -1.648510484208637195e+01
-8.767388266784475945e+02 0.000000000000000000e+00 -1.643016198428082930e+01
-8.562597578684428754e+02 0.000000000000000000e+00 -1.662539191801997163e+01
-8.402745932464019916e+02 0.000000000000000000e+00 -1.744439568056937162e+01
-8.336478652241510190e+02 0.000000000000000000e+00 -1.816049026875565175e+01
-8.164844511356326393e+02 0.000000000000000000e+00 -1.871953498957624618e+01
-8.048274379064112054e+02 0.000000000000000000e+00 -1.961874974468135235e+01
-8.110169645146479525e+02 0.000000000000000000e+00 -1.864433515953930964e+01
-8.356100851216093588e+02 0.000000000000000000e+00 -1.843243418794540389e+01
-8.090777741742424496e+02 0.000000000000000000e+00 -1.897380953260123704e+01
-8.235929967124565110e+02 0.000000000000000000e+00 -1.886915522393256595e+01
-8.571559996596736255e+02 0.000000000000000000e+00 -1.870028584794897597e+01
-8.318568346505976479e+02 0.000000000000000000e+00 -1.778501628341527407e+01
-8.187973684417195273e+02 0.000000000000000000e+00 -1.798158484186544115e+01
-8.388403678004806352e+02 0.000000000000000000e+00 -1.818272848596538438e+01
-8.299394660510467929e+02 0.000000000000000000e+00 -1.838562866556988240e+01
-8.316428585768964012e+02 0.000000000000000000e+00 -1.905296054105885162e+01
-8.327468892871858088e+02 0.000000000000000000e+00 -1.913112012117828442e+01
-8.199257329057343213e+02 0.000000000000000000e+00 -1.978478603779240075e+01
-8.123567731693093492e+02 0.000000000000000000e+00 -1.991372101478299328e+01
-8.147476414684228985e+02 0.000000000000000000e+00 -1.901289462265921770e+01
-7.931707315735145585e+02 0.000000000000000000e+00 -1.877138012767919406e+01
-7.572636143042129788e+02 0.000000000000000000e+00 -2.047403196435087125e+01
-7.759993768389879278e+02 0.000000000000000000e+00 -2.102924900827672161e+01
-7.831180335134379220e+02 0.000000000000000000e+00 -1.993622163662628566e+01
-7.752207669807198727e+02 0.000000000000000000e+00 -1.919421683935350131e+01
-7.593767171791782857e+02 0.000000000000000000e+00 -1.934884441370482477e+01
-7.603051098807404742e+02 0.000000000000000000e+00 -1.874215305860570879e+01
-7.459884095116008211e+02 0.000000000000000000e+00 -1.801712028779242303e+01
-7.612004454547945898e+02 0.000000000000000000e+00 -1.900428080957127008e+01
-7.492145767608061533e+02 0.000000000000000000e+00 -1.919848255861788289e+01
-7.715306335566601774e+02 0.000000000000000000e+00 -1.908680569589701292e+01
-7.856296394079282663e+02 0.000000000000000000e+00 -1.922155756908026092e+01
-7.811463163936460887e+02 0.000000000000000000e+00 -1.922077100414828976e+01
-8.268369502555656254e+02 0.000000000000000000e+00 -1.957500876363499742e+01
-7.991740712224859635e+02 0.000000000000000000e+00 -1.945701259935066219e+01
-8.019447556009403115e+02 0.000000000000000000e+00 -1.945744440916254803e+01
-8.079014629932478329e+02 0.000000000000000000e+00 -1.971493620726941742e+01
-8.240420973723371389e+02 0.000000000000000000e+00 -2.001406108263269346e+01
-8.128607897313220292e+02 0.000000000000000000e+00 -2.058404940476481215e+01
